Unit 1,Unit 2,Length of shared border
290554502001,290659601002,13.44436718
290554502001,290659601001,12.67441877
290554501011,290739605002,8.091872476
290554501011,290739605004,18.49740851
290554501011,290554501012,20.02512139
290554501011,290554503024,6.668733459
290554501011,290554503012,15.6922641
290554501011,291618901004,2.623313917
290554503024,290554503021,6.05157301
290554503021,290554502004,14.13874296
290554504011,290554503021,5.826677139
290554503022,290554503021,2.95385309
290554504021,290554502003,10.32852146
292214605001,290554502003,10.85571481
290554504022,290554502003,3.83587098
290554501012,290554502004,9.468960433
290554501041,290554501012,0
290554501041,290554502004,0
290554501041,290554501042,0
290554501012,290554502004,0
290554501012,290554501042,0
290554502004,290554501042,0
290554502004,290554501042,7.766303514
290554501031,290554502004,1.253220505
290554502004,290554504021,7.249886662
290554504011,290554502004,2.797757064
290554503024,290554502004,0.347097039
291892216212,291892215022,5.880387863
291892221002,291892215022,6.576518506
291892215022,291892221001,2.08711305
291892215022,291892215021,4.827135909
291892215022,291892215031,5.181720233
290997004012,290997004011,11.33959191
290997004012,290997011021,4.543907529
290997004013,290997004012,7.97144697
291892115002,291892115001,1.371215637
291892116006,291892115002,0.48836356
291892115002,291892116005,0.773981217
291892115002,291892116003,0.317612556
291892115002,291892116002,0.53826966
291892115002,291892126001,0.233009497
291892115002,291892115003,0.916034584
290499604001,290499603001,23.81859209
290630802003,290499603001,5.045368085
290630802001,290499603001,11.76976014
290499603004,290499603001,15.52766026
290819502003,290819501004,16.52219642
290819501003,290819501004,29.56945187
290799602001,290819501004,10.72630063
290614701003,290819501004,25.91642311
290819502003,290819503002,1.496566223
290819502002,290819503002,12.35843191
290819503001,290819503002,4.517561493
290819503003,290819503002,0.715543595
290819503004,290819503002,2.273916896
290819502001,292279601001,25.7410083
290819502001,other,25.70230444
290819502001,290819501001,24.05652417
290819502001,290819501002,10.57599287
290819501003,290819502001,8.83159899
290819502002,290819502001,37.60272319
290819501001,other,22.38299205
290819501002,290819501001,38.59345677
290819502002,290819503001,0.377698636
290819501003,290819503001,15.37531055
290819503001,290819502003,2.008712529
290819503001,290819503003,0.523470167
290819502003,290819503004,8.003328283
290819503003,290819503004,2.311091373
290819502002,292279601001,2.006365979
290819502002,290819501003,2.369331663
290819502002,290819502003,28.89500209
290819501003,290819501002,33.51841933
290819501003,290799602001,7.388570796
290819501003,290819502003,10.00374792
290819502003,290819503003,2.674066458
290614701003,290819502003,21.94465517
290839506001,290839506004,0.705316831
290839506001,290839506003,0.605869949
290839506001,290839506002,3.673016181
290839506003,290839506002,1.617495639
290839506003,290839506004,1.895995541
291399702001,290270701001,11.28058899
291399702001,291399701004,4.139112765
291399702001,291399704001,13.44860367
291399702001,291399704002,6.265457512
291399702001,291399703002,13.15915576
291399704002,291399704001,18.12266838
292198201041,291399704002,17.3435969
291399704002,291399704003,21.76211479
291399704002,291399703002,7.662769436
290130702001,290130701002,2.227814457
290130701002,290130701001,48.36077832
290370612003,290370612001,0
290370612003,290130701002,0
290370612003,290130701001,0
290370612001,290130701002,0
290370612001,290130701001,0
290130701002,290130701001,0
290370612003,290130701002,15.85749604
290130701002,290130704001,28.03435195
290130701002,290130703003,1.146364833
290130701002,290130703001,14.31073145
290130701002,290130703002,5.023934976
290130702002,other,24.57504058
290130702001,290130702002,32.970468
290130702002,290130704001,22.76271787
290130704002,290130702002,2.083399446
290130702002,290130704003,4.030746536
290130702001,290130704001,4.047960113
290130703003,290130704001,8.163417421
291854801002,290130704001,5.160900458
290130704003,290130704001,35.71512276
290130704002,290130704001,8.368447159
292034701001,291793802003,33.54659296
291793802003,291793801003,16.02095018
291793802003,291793802001,45.01556254
291793801001,291793802003,1.747333473
291793801002,291793802003,47.00238213
291793802002,291793802003,67.75671324
291892151432,291892132025,2.053304348
291892151431,291892132025,0.307163325
291892132023,291892151431,0
291892132023,291892132025,0
291892132023,291892132031,0
291892151431,291892132025,0
291892151431,291892132031,0
291892132025,291892132031,0
291892132023,291892132025,2.352983329
291892132025,291892132021,1.467001682
291892132025,291892132022,0.655033812
291892132025,291892132024,1.052618361
291892151432,291892132025,0
291892151432,291892132024,0
291892151432,291892151441,0
291892132025,291892132024,0
291892132025,291892151441,0
291892132024,291892151441,0
292179504003,292179503005,0.509616551
292179504003,292179503006,3.47595294
292179504003,292179502002,7.228134419
292179501002,292179504003,2.018962246
292179504003,292179501003,12.49351141
292179504003,292179505002,7.686614523
291793801003,291793802001,31.93955
291793801001,291793802001,15.08932532
291793801002,291793802002,9.585051346
290939504002,291793802002,10.55051554
292236903001,291793802002,10.97900172
291793802002,292236903002,7.279642629
292236903003,291793802002,6.400292973
292236904001,291793802002,10.62779582
291793801001,290659601004,21.95456326
291793801001,290659601002,22.47368227
291793801001,290939501002,22.27695404
291793801001,291793801002,36.46135374
291793801001,291793801003,42.51425615
290939502001,291793801002,14.7668306
291793801002,290939504001,14.86473653
290939504002,291793801002,12.81500305
290659601004,291793801003,8.246152101
292034701001,291793801003,36.08118497
291892143003,291892143001,1.866767799
291892144004,291892143003,0.389000646
291892136004,291892143003,0.776802464
291892136005,291892143003,0.22621618
291892142003,291892143003,0.944090644
291892143002,291892143003,1.027181967
291892142003,291892143002,0.364162767
291892142003,291892136005,0.318869991
291892142003,291892141001,1.621552525
291892142003,291892141002,0
291892142003,291892141001,0
291892142003,291892142002,0
291892141002,291892141001,0
291892141002,291892142002,0
291892141001,291892142002,0
291892142003,291892142002,1.968920159
291892142003,291892143001,0.198544533
291892142003,291892142001,2.222145493
291892117001,291892118021,0.414351342
291892117001,291892118023,0.038692926
291892117002,291892117001,2.166373093
291892117001,291892126002,0.831418962
291892116001,291892117001,1.20132971
291892138002,291892138001,0.445669949
291892138006,291892138001,0.757155426
291892165001,291892165002,0.694921028
291892165001,291892165004,0.880642825
291892165001,291892154003,1.101469985
291892178511,291892178522,2.282702823
291892178511,291892178522,0
291892178511,291892178523,0
291892178511,291892178512,0
291892178522,291892178523,0
291892178522,291892178512,0
291892178523,291892178512,0
291892178522,291892178523,2.786136746
291892178522,291892178071,1.690796159
291892178071,291892178521,0
291892178071,291892178522,0
291892178071,291892178062,0
291892178521,291892178522,0
291892178521,291892178062,0
291892178522,291892178062,0
291892178521,291892178522,2.764252056
291892178024,291892178023,3.802903839
291892178021,291892178024,2.380398239
291892178024,291892179411,0.496286023
291892178024,291892179312,0.023463757
291892178024,291892178074,1.195948002
291892178024,291892178073,0.326453128
291892215032,291892215033,1.249303643
291892215031,291892215032,1.815119947
291892215032,291892215021,3.59131051
295101023002,291892199001,0.681476895
291892199002,291892199001,0.618213275
291892105024,291892105025,1.346270054
291892105024,291892105011,0.987798043
291892105024,291892105022,1.329319494
291892105024,291892105021,0.205423412
291892105011,291892105022,0.74038863
291892105023,291892105022,0.545328272
291892105022,291892105021,0.501768672
291892105023,291892105021,2.792191894
291892105023,291892105011,0.276355946
291892105023,291892106005,0.546077197
291892105025,291892105021,0.28578389
291892106005,291892105021,0.846388102
291892104005,291892105021,1.623662629
291892120021,291892104005,0
291892120021,291892119004,0
291892120021,291892105021,0
291892104005,291892119004,0
291892104005,291892105021,0
291892119004,291892105021,0
291892119004,291892105021,0.324754894
291892119003,291892105021,0.967778563
291399704003,291399703002,8.792593864
292198202031,291399703002,6.622116254
292198201041,291399704001,3.014121968
292198201041,291399704003,0.02998761
291399704003,292198201042,4.312231229
292198202031,291399704003,11.34397699
290499601003,290630801022,1.773811531
290630801021,290499601003,1.52262598
290499601004,290499601003,3.919253889
290499601005,290499601004,3.378880813
291892111015,291892116001,1.032018251
291892116001,291892126002,2.042976745
291892116002,291892116001,0.603217396
291892116003,291892116001,0.152804981
291892116001,291892116004,0.434697177
291892116001,291892116005,0.1671834
291892117002,291892126003,0.467037653
291892117002,291892126002,0.655696392
291892117002,291892118023,0.183790956
291892117002,291892118022,1.360838935
291892117002,291892125003,0.488440603
291892117002,291892117003,2.687872924
291892117002,291892117004,0.677061528
291892117003,291892117004,0.574180471
291892117003,291892125003,0.357507426
291892125002,291892117003,0.64800827
291892126003,291892117004,0.931153245
291892125002,291892117004,0.311941994
291892125001,291892117004,0.507134457
290470223024,290470223023,3.088413827
290470223021,290470223024,1.892682224
290470223022,290470223024,3.236273649
292114801001,292114802001,19.51287862
291719601004,292114801001,8.749312912
292114801001,291719602001,13.99097769
292114801001,291719601001,16.39665537
292114801001,290019502002,5.812498285
292114801001,292114801002,9.696404934
292114801001,292114801003,20.31513421
292114801001,292114803001,24.09916613
292114803001,292114802001,24.60763384
292114803001,292114801003,7.706592457
292114803001,292114801002,15.5800857
292114803001,292114802002,25.49561343
292114803001,other,12.60013932
292114803001,292114803002,5.529553643
292114803003,292114803001,3.640198663
291719601004,292114802001,20.73515755
292114802001,292114802002,20.17835413
290799601001,292114802001,19.06871345
292114801002,292114801003,18.56750739
290799601001,292114802002,0.129206661
292114801002,292114802002,16.11740588
291154902003,292114802002,11.91048005
290799601003,292114802002,13.54328718
290950080003,290950081001,1.309951524
290950080003,290950080001,0.503057502
290950080003,290950080002,1.063694609
290950080003,290950087001,0.937451831
290950080003,290950087002,0.07546788
290950130034,290950130032,0.99905811
290950130034,290950130031,0.753500163
290950009001,290950155001,1.34761175
290950008003,290950009001,1.043891721
290950008003,290950009002,0
290950008003,290950008004,0
290950008003,290950009001,0
290950009002,290950008004,0
290950009002,290950009001,0
290950008004,290950009001,0
290950009002,290950009001,0.497580034
290950009001,290950009003,0.977162874
290950010002,290950010001,0
290950010002,290950009001,0
290950010002,290950009003,0
290950010001,290950009001,0
290950010001,290950009003,0
290950009001,290950009003,0
290950010001,290950009001,0.368417656
290950009001,290950010003,0.638219409
291892105011,291892106001,2.238123498
291892106003,291892106001,1.155749527
291892106002,291892106001,3.204575257
291892106005,291892106001,0.553330532
291892116003,291892116002,1.19588075
291892116002,291892126002,0.524893464
291892116002,291892126001,0.158065285
291892116003,291892116005,0.216483876
291892116003,291892116004,1.499094423
291892106005,291892106002,0.380797216
291892106003,291892106002,0.973809155
291892106004,291892106002,1.513089618
291892116005,291892116004,2.787883852
291892116006,291892116005,2.268417093
291892116006,291892115001,2.361985619
292114803003,292114803002,1.888302566
290019502002,292114801002,24.81590679
290019502003,292114801002,11.59398155
290950123002,290950122001,1.005617953
290950123001,290950122001,0.951868324
290950146011,290950122001,0.063844386
290950122002,290950122001,2.847805598
290950057002,290950060001,0.495399815
290950057002,290950058011,0
290950057002,290950171002,0
290950057002,290950060001,0
290950058011,290950171002,0
290950058011,290950060001,0
290950171002,290950060001,0
290950171002,290950060001,1.502531178
290950071002,other,0.501242715
290950071002,290950072002,0.706730903
290950093003,290950093002,1.505663052
290950093003,290950093001,0.74755323
290950094001,290950094003,0
290950094001,290950093003,0
290950094001,290950093001,0
290950094003,290950093003,0
290950094003,290950093001,0
290950093003,290950093001,0
290950094003,290950093003,1.503746695
290950094003,290950098002,0
290950094003,290950093003,0
290950094003,290950099001,0
290950098002,290950093003,0
290950098002,290950099001,0
290950093003,290950099001,0
290950093003,290950099001,0.748430083
290950165001,290950034004,0.998230494
290950034004,290950023002,0.557668079
290950034003,290950034004,1.001863417
290950034004,290950164001,0.563885996
295101123003,295101122001,0.573486372
295101123002,295101123003,0.678186677
295101123003,295101123001,0.777589089
295101123003,295101111002,0.24442182
295101123003,295101192001,0.150986304
295101124001,295101123003,1.113263063
295101124001,295101123003,0
295101124001,295101122001,0
295101124001,295101121001,0
295101123003,295101122001,0
295101123003,295101121001,0
295101122001,295101121001,0
295101271001,295101104001,0.876210555
295101271001,295101202001,0.973509919
295101271001,295101271002,1.714952018
295101271001,295101275001,1.201054477
295101072001,295101074002,1.024877309
295101052001,295101121002,0.730641312
295101122001,295101121002,0.957022098
295101121001,295101121002,0.70608702
295101121003,295101121002,0.952949789
295101191011,295101124003,0.200026872
295101191011,295101191021,1.750226245
295101191011,295101193003,0.199762875
295101191011,295101186001,0.537581664
295101191011,295101191012,1.185926211
295101255001,295101275002,0.404143951
295101255003,295101255001,0.923078713
295101255003,295101255001,0
295101255003,295101256003,0
295101255003,295101256001,0
295101255001,295101256003,0
295101255001,295101256001,0
295101256003,295101256001,0
295101255001,295101256003,0.405461788
295101255001,295101255002,0.90892663
291892120021,291892119004,1.326254628
291892120021,291892104005,0.692078383
291892104003,291892120021,0.062933035
291892105012,291892105025,0.884960433
291892105011,291892105025,0.676591353
291892108054,291892108052,1.219423056
291892108054,291892108063,0.237026724
291892105012,291892108054,0.437804402
291019800002,291019800001,5.640286528
291019607021,291019800001,4.678998793
291019800002,291019607021,9.19747871
291279606001,291279601003,1.63638569
291279604002,291279606001,2.082931939
291190703002,other,24.35855336
291190703002,291190702003,13.56493424
291190703002,291190703003,16.54019377
291190703003,291190702003,4.621497484
291190703003,291190704023,15.3281935
291190703003,291190703004,11.88528046
291190703003,291190703001,1.750715479
291190703003,other,8.711022659
291190702002,291190702001,2.000637399
291450208004,291190702001,5.585820086
291190701021,291190702001,8.93227168
291190704011,291190702001,8.429891182
291190702002,other,13.63269333
291190702002,291450207004,10.57434654
291190702002,291450208003,9.868600044
291190702002,291450208004,1.98203316
291190702002,291190704011,14.14856265
291190702002,291190704012,1.992189522
291190702002,291190702003,19.94460476
291190703004,291190704023,0.771494197
291190703004,291190704021,4.996771898
291190703001,291190703004,18.27338336
291190704012,291190702003,8.018651026
291190702003,291190704023,5.778370256
291190702003,other,5.967075797
291190703001,291190704021,12.11617326
291190703001,291190701012,10.28048632
291190703001,other,16.35818747
291534701011,291534701012,44.17195427
291534701021,291534701011,2.5689845
291534701011,291534701013,25.28282532
291534701011,291534702002,15.62829707
291534701011,other,13.93705617
291534701021,292134804021,25.79947141
291534701021,291534701012,44.47118054
291534701021,291534701022,20.42269427
291534701012,other,6.38557274
291534701022,291534701012,17.65426225
292134804023,291534701022,10.4548994
291534701022,292134804021,6.353621723
291534701022,other,17.22050756
291534702002,291534701013,19.28860231
295101255002,295101256003,0.859164515
295101256003,295101256001,0.951575204
295101256003,295101256002,1.308943159
295101274001,295101256003,0.936047604
291892157002,291892157003,1.072766257
291892157003,291892157006,1.888250311
291892157005,291892157003,0.038269442
291892157004,291892157003,0.484215325
291892107023,291892107024,1.859698173
291892106003,291892107024,1.331799838
291892108063,291892108064,1.273149222
291892108063,291892108052,1.209289134
292236903004,292236902004,15.62444107
292236902001,292236902004,0
292236902001,292236903001,0
292236902001,292236903004,0
292236902004,292236903001,0
292236902004,292236903004,0
292236903001,292236903004,0
292236902001,292236902004,15.86414574
292236902002,292236902004,13.8902941
292236902004,292236902003,20.49611395
292236904001,292236904003,22.53072057
292236904002,292236904003,46.26544893
290239501011,292236904003,1.962143757
290239502012,292236904003,17.27652641
292236904001,292236904002,15.39851451
292236903004,292236904002,9.78837135
292236904002,292236902003,45.8557864
292236904002,292236901001,4.648590615
292236904002,290239501021,11.99270547
290239501011,292236904002,10.87727384
292236903003,292236904001,24.09379927
292236903004,292236904001,4.128036098
292236902001,292236901003,27.24996287
291239601002,292236902001,0
291239601002,291239601004,0
291239601002,292236901003,0
292236902001,291239601004,0
292236902001,292236901003,0
291239601004,292236901003,0
291239601004,292236901003,33.42089393
290179503002,292236901003,20.3407228
292236901003,292236901002,18.43299403
292236902002,292236901003,18.40492847
292236902002,292236902003,18.109348
292236901002,292236902003,33.65008395
292236902003,292236901001,15.58779452
292236903004,292236902003,9.024725474
292236902001,292236903001,18.56104717
290939504002,292236902001,18.27583776
291239601002,292236902001,3.095757258
292236902002,292236902001,4.415694538
290939504002,292236903001,8.330835909
292236903004,292236903001,8.618837125
292236903001,292236903002,9.014276989
291892179441,291892179233,1.087861693
291892179233,291892179234,1.291445911
291892179213,291892179233,1.584435126
291892179313,291892179412,0.368889567
291892179414,291892179412,1.751774168
291892179412,291892179413,0.878925121
291892179422,291892179412,1.131871667
291892181022,291892181021,1.9599502
291892165002,291892165003,0.493295459
291892165004,291892165002,0.201787771
291892178022,291892178023,2.969835157
291892178021,291892178023,1.889218505
291892178023,291892178073,1.305772452
291892179441,291892179442,0.826959916
291892179443,291892179442,1.260290969
291892179431,291892179442,0.561135317
291892179231,291892179431,0
291892179231,291892179232,0
291892179231,291892179442,0
291892179431,291892179232,0
291892179431,291892179442,0
291892179232,291892179442,0
291892179232,291892179442,0.444828305
291892179442,291892179234,1.006843221
291892184021,291892184023,0.754364645
291892184023,291892185004,0.21474941
291892183001,291892184023,0.994487802
295101023002,291892199002,0.763372421
291892179314,291892179232,1.596673067
291892179231,291892179314,0.489952703
291892179314,291892179311,1.349807758
291892179313,291892179314,2.265795662
291892184021,291892182011,2.829252405
291892184021,291892184013,1.093472336
291892219004,291892188005,0.510943642
291833111242,291833111521,1.899326982
291833111242,291833111243,4.656530678
291833111242,291833111243,0
291833111242,291833111521,0
291833111242,291833111514,0
291833111243,291833111521,0
291833111243,291833111514,0
291833111521,291833111514,0
291833119081,291833121933,2.007050075
291833119081,291833119031,0
291833119081,291833121933,0
291833119081,291833119034,0
291833119031,291833121933,0
291833119031,291833119034,0
291833121933,291833119034,0
291833119081,291833119031,2.111260382
291833119081,291833122071,1.44930155
291833119081,291833122083,1.016618
291833119081,291833122082,0.450312044
291833119081,291833122091,1.352773747
291833119081,291833122092,1.201856751
291833117351,291833117352,2.19587091
291833117351,291833117211,0.559672776
291833120952,291833118011,2.41096838
291833118012,291833120952,0
291833118012,291833118011,0
291833118012,291833120012,0
291833120952,291833118011,0
291833120952,291833120012,0
291833118011,291833120012,0
291833118012,291833118011,3.296887517
291833118013,291833118011,1.322058735
291833118024,291833118011,3.243324727
291833121921,291833121941,3.563101208
291833121921,291833121933,0.558651848
291833121921,291833121922,7.380826108
291833121921,291833122061,1.243285732
291833102011,291833102014,1.669778322
291833102011,291833102013,0.699780537
291833102011,291833102012,1.347000052
291319626001,291319626004,15.15061829
291353853001,291319626004,2.035561018
291319626003,291319626004,13.23214293
291319626002,291319626004,7.181176447
291319629021,291319626004,2.248734575
291892213353,291892213351,1.497699652
291892216261,291892216273,5.8963535
291892216272,291892216261,0.23465636
291892216262,291892216261,4.729025692
291892216262,291892216252,0
291892216262,291892216261,0
291892216262,291892216242,0
291892216252,291892216261,0
291892216252,291892216242,0
291892216261,291892216242,0
291892216252,291892216261,2.302331521
291892216254,291892216261,0.831836367
291892216211,291892216261,0.233629038
291892102001,291892106003,3.049748654
291892102001,291892102002,2.284964788
291892102001,291892102003,0.814786803
291892102001,291892103002,0
291892102001,291892102003,0
291892102001,291892103001,0
291892103002,291892102003,0
291892103002,291892103001,0
291892102003,291892103001,0
291892102001,291892103001,1.998455239
291892102001,291892103004,0.101887319
292198202012,292198202011,15.32721402
292198202012,292198202013,15.34165216
292198202012,292198201092,8.976645929
292198202012,291833122061,6.806400193
292198202012,291833122041,0.356747527
292198202012,292198202042,9.74523061
292198202012,292198202033,0.018793903
290190006001,290190005001,2.679798872
290190021003,290190006001,0
290190021003,290190005001,0
290190021003,290190021002,0
290190006001,290190005001,0
290190006001,290190021002,0
290190005001,290190021002,0
290190021003,290190005001,0.360101413
290190005001,290190005002,1.382148823
290190022002,290190005001,0.508264499
290190006002,290190006001,2.064700327
290190007003,290190006001,0.151571977
290190006001,290190021001,0.356673527
290190006001,290190021002,0.523631767
290190022002,290190006001,0.283687983
290190006001,290190011083,1.494682915
290190006002,290190006001,0
290190006002,290190011083,0
290190006002,290190012023,0
290190006001,290190011083,0
290190006001,290190012023,0
290190011083,290190012023,0
290190006002,290190006004,1.253562447
290190007003,290190006002,0.99363394
290190006002,290190012023,0.544677139
291892113315,291892113324,0.627388787
291892176001,291892175003,4.064028847
291892153024,291892175003,0.359190087
291892175003,291892154001,1.067549752
291892175002,291892175003,5.587277106
291892175004,291892175003,3.89647469
291892185001,291892175003,1.025391531
291892177013,291892177011,7.814094541
291892177013,291892177012,2.226814643
291892177013,291892180122,0.345951328
291892177013,291892180121,2.528233823
291892177023,291892177013,1.286981726
291892151051,291892151411,4.835460353
291892151431,291892151411,1.469487982
291892151411,291892151443,1.554091316
291892151412,291892151411,2.028193067
291892212023,291892220002,0.928815664
291892156001,291892146013,0.341346794
291892156001,291892156002,4.996070983
291892156001,291892155001,2.374262821
291892156001,291892150042,0.769609605
291892218001,291892126005,1.149678915
291892115003,291892126005,0.31398624
291892126005,291892126001,0.280748812
291892126005,291892126004,1.567120423
291892185002,291892188005,0.697787544
291892102002,291892102003,0.648427602
291892102004,291892102003,1.124531352
291892102003,291892103002,0.566651345
291892102002,291892102004,0.974203057
291892102004,291892103002,0.973298308
291892103004,291892103001,1.287020718
291892103002,291892103001,0.424581639
291892103003,291892103001,1.167823052
290190020004,290190020002,1.862361124
290190020001,290190020002,3.107054742
290190020003,290190020002,3.030721518
290190020003,290190020004,5.039563599
290190011064,290190017022,10.40775516
290190017022,290190010042,2.74485159
290190016021,290190017022,1.785191203
290190017023,290190017022,7.143145334
290190017021,290190017022,2.268071042
290190020004,290190019043,8.832722519
290190020004,290190020001,7.3342317
290190019033,290190020004,9.423542001
291892221002,291892221003,1.330215096
291892216253,291892221003,0.991565574
291892221001,291892221003,1.158963406
291892105012,291892108052,0.986624253
291892105012,291892105011,1.577154326
291892109262,291892109251,1.98744573
291892109261,291892109251,0.02634488
291892109253,291892109251,1.141640995
291594802001,291594807003,2.384947167
291594807001,291594807003,1.394219678
291594807002,291594807003,2.278079942
291594811001,291594807003,2.492910615
291594802003,291594807003,3.358666076
291833111463,291833111461,1.643399959
291833111461,291833111452,0.987721211
295101015002,291892202001,1.144390681
291892202005,291892202001,1.565935122
291892203001,other,4.861684186
291892177022,291892177024,1.989327068
291892177023,291892177024,2.029443301
291892177025,291892177024,2.566606257
291892178021,291892177024,0.91766097
291892177023,291892177021,2.618718187
291892177023,291892177011,3.495313679
291892177023,291892177025,1.190047078
291892177023,291892177022,2.466882653
291892109122,291892109272,4.194917824
291892109271,291892109272,4.982416178
291892109282,291892109272,0.191845068
291892109212,291892109272,3.741517561
291892177021,291892177011,1.625168664
291892177012,291892177011,2.812874925
291892213353,291892213352,2.55745719
291892147001,291892147002,1.049744848
291892147001,291892148004,0
291892147001,291892148003,0
291892147001,291892147002,0
291892148004,291892148003,0
291892148004,291892147002,0
291892148003,291892147002,0
291892148003,291892147002,0.620664969
291892147003,291892147002,0.720508721
291892147005,291892147002,0.397920738
291892147006,291892147002,0.673083524
291019602001,291019602004,1.905594514
291019602004,291019602003,3.552237278
291019602001,291019602004,0
291019602001,291019602005,0
291019602001,291019602003,0
291019602004,291019602005,0
291019602004,291019602003,0
291019602005,291019602003,0
291019602004,291019602005,3.687602763
291019603012,291019606004,2.390003045
291019603021,291019606004,0.762219264
290190005002,290190003002,0.587371406
290190003001,290190005003,0
290190003001,290190005002,0
290190003001,290190003002,0
290190005003,290190005002,0
290190005003,290190003002,0
290190005002,290190003002,0
290190003001,290190003002,0.51911331
290190003003,290190003002,0.599857235
290190022004,290190003002,0.51427886
290190022004,290190022003,0
290190022004,290190005002,0
290190022004,290190003002,0
290190022003,290190005002,0
290190022003,290190003002,0
290190005002,290190003002,0
290190020001,290190019043,1.360070653
290190020001,290190019041,2.648138621
290190016021,290190010042,4.441679742
290190010041,290190016021,2.276667251
290190016022,290190016021,4.060557553
290190016023,290190016021,16.10060929
290190016033,290190016021,1.549204204
290190016021,290190016031,9.821913692
290190019033,290190016021,4.883416441
290270701002,290190016021,18.50877028
290270705004,290190016021,21.44177382
290190017031,290190016021,10.96845684
290190017023,290190016021,0.989143662
290190018032,290190018031,17.85085875
290190019012,290190018031,8.105149259
290190019013,290190018031,10.09874115
290190014012,290190018031,2.113671725
290190014013,290190018031,10.02564895
290190014024,290190018031,6.778296438
290614701003,290614701001,51.46986366
290614702005,290614701001,2.399814511
290614702001,290614701001,14.45603485
290614702004,290614701001,2.755225085
290614702003,290614701001,4.10124806
290614702003,290614702002,0
290614702003,290614701002,0
290614702003,290614701001,0
290614702002,290614701002,0
290614702002,290614701001,0
290614701002,290614701001,0
290614701002,290614701001,33.85305356
290630801012,290614701001,9.471528333
290614702004,290614702001,12.03561626
290614702004,290614702002,5.3488669
290614702004,290614702003,7.109003108
290630801021,290614702002,16.6242493
290614702002,290614701002,24.54679554
290614702003,290614702002,15.51340807
290614702001,290614702002,20.14844633
290614702001,291174802001,0
290614702001,290614702002,0
290614702001,291174802003,0
291174802001,290614702002,0
291174802001,291174802003,0
290614702002,291174802003,0
290614702002,291174802003,3.346631084
290614702002,290259501001,13.95814998
290630801021,290614701002,5.491301033
290614701002,290630801012,4.010911027
290614701003,290614702005,7.294427286
290614702005,290799602002,7.127090712
290614702001,291174802001,0
290614702001,290614702005,0
290614702001,290799602002,0
291174802001,290614702005,0
291174802001,290799602002,0
290614702005,290799602002,0
290614702001,290614702005,6.3030531
290614702001,291174802001,20.86703922
291892109212,291892109241,0.916067222
291892109212,291892109232,0.391010469
291892109211,291892109212,3.869132994
291892109212,291892113342,0.367758554
291892109212,291892113341,1.045477758
291892113342,291892113341,1.904368595
291892113343,291892113341,1.632339049
291892113341,291892114011,4.991378022
291892178021,291892177022,1.848993006
291892177025,291892178021,1.70232782
291892178021,291892179411,0.791221278
291892178021,291892178022,1.241298114
291892147003,291892148003,0.791565147
291892147004,291892147003,0.853828442
291892147003,291892147005,0.578729588
291892118022,291892119002,0.489514906
291892118012,291892119002,0.757660567
291892119003,291892119002,0.948821786
291892119004,291892119002,1.508134103
291892119005,291892119002,0.595888556
291892119001,291892119002,0.85033243
291892118012,291892119003,0.328283093
291892119003,291892119004,0.980752521
291892119005,291892119004,0.436100629
291892119005,291892125003,0.375829691
291892119005,291892119001,0.545590431
291892119005,291892125004,0.085712717
290470219001,290470220001,6.120050694
290470219002,290470220001,5.616795571
291059601013,290594803012,2.774670498
291059601013,290594803013,6.02903108
291059601013,290594803013,0
291059601013,291059601011,0
291059601013,290594801003,0
290594803013,291059601011,0
290594803013,290594801003,0
291059601011,290594801003,0
291059601013,291059601011,13.77089798
291059601013,291059603023,9.423368812
291059601013,291059603022,1.28770902
291059601013,291059602011,16.78599499
291059601013,291059601014,26.87751949
291059601014,290594803012,9.250953609
291059602011,291059601014,4.036514794
291059601014,292254701012,10.01974317
291059603022,291059602011,6.043420634
291059602012,291059602011,20.52388988
291059602011,292254701012,6.147983063
291059603022,291059602012,15.01475294
291059602012,291059603012,2.475072844
291059602012,291059602013,32.407831
291059602012,292294901004,8.58754128
291059603012,291059602013,7.050163122
291059602022,291059602013,20.6186079
291059602023,291059602013,26.58115385
291059602013,292294901004,2.310815614
291059601021,290594801001,15.16780478
291059601021,290299509002,1.200320673
291059601021,291059601022,27.81602778
291059601021,291059603021,13.88487114
291059601021,291059601012,17.6799349
291059601022,290299509002,17.57935876
291059601022,291059602021,11.02719936
291059601022,291059603011,14.12017064
291059603021,291059601022,3.041969498
290299509002,291059602021,22.5408842
291694705012,291694705022,0
291694705012,290299509002,0
291694705012,291059602021,0
291694705022,290299509002,0
291694705022,291059602021,0
290299509002,291059602021,0
291694705012,291059602021,12.59278662
291059602022,291694705012,0
291059602022,291694705011,0
291059602022,291059602021,0
291694705012,291694705011,0
291694705012,291059602021,0
291694705011,291059602021,0
291059602022,291059602021,20.3948515
291059603011,291059602021,0.190808051
291059602022,291059602023,16.25623293
291059602023,291694705011,17.45421045
291694706021,291059602023,6.121784013
291059602023,292154801013,14.03324516
292154803011,291059602023,4.168207553
291059602023,292294901004,0.009325973
291059601011,290594801003,18.50225209
291059601011,291059601012,15.09463403
291059603021,291059601011,4.05116558
291059601011,291059603023,4.164611465
290594801003,291059601012,0.039405801
290594801001,291059601012,6.645748699
291059603021,291059601012,2.631239745
291059603021,291059603023,5.810632544
291059603021,291059606001,0
291059603021,291059603023,0
291059603021,291059606003,0
291059606001,291059603023,0
291059606001,291059606003,0
291059603023,291059606003,0
