GEOID20,POP20,votes_dem,votes_gop,WHITEPOP,BLACKPOP,HISPLATPOP
290997004011,2513,480.0769902,694.671507,2346,3,50
290997004012,1230,241.1715952,344.9007591,1136,5,31
290997004013,1026,190.9351355,284.9123262,971,2,12
290997004021,1595,356.0651168,493.4628357,1488,5,32
290997004022,1177,290.9461178,377.0282486,1100,8,20
290997004023,1807,399.2935868,537.4739827,1665,8,45
290997004024,1973,452.2524257,591.7674869,1800,15,60
290997005021,834,154.9403842,227.4698929,766,3,5
290997005022,542,100.0341416,146.4137782,510,1,2
290997005023,928,161.7101328,238.0254777,798,30,29
290997005024,2251,425.5627424,631.8583089,2102,7,44
290997005025,1565,223.850417,331.2816414,1445,20,22
290997005031,738,139.7218341,198.7312797,647,6,20
290997005032,1320,223.8400978,307.6582805,1183,4,25
290997005033,1176,198.3548595,275.3503541,1105,0,8
290997005041,1871,354.4109019,504.1295634,1735,4,37
290997005042,1169,214.7504895,304.0724421,1070,0,19
290997005043,1238,227.323148,322.4321283,1167,5,16
290997006031,2345,457.4086734,600.4601783,2100,10,74
290997006032,2157,418.549199,554.243137,2017,5,49
290997006033,1918,354.4668525,473.796191,1787,13,39
290997006041,1868,340.9113984,502.4862539,1717,14,23
290997006042,938,174.6705349,256.8946333,883,0,8
290997006043,2059,416.6544534,577.0936722,1906,7,46
290997006044,1466,261.2500006,368.8266908,1342,3,31
290997006051,893,155.8560973,219.6343806,816,2,15
290997006052,1788,324.7527337,478.9200807,1607,5,49
290997006053,2146,399.4775959,567.6848093,2004,9,26
290997006054,1602,267.0191162,363.5012216,1348,74,52
290997006061,1808,298.2406058,401.9378237,1614,33,45
290997006062,1138,185.5304367,243.8902208,1012,15,31
290997006071,2038,368.9054224,493.145315,1850,11,46
290997006072,741,123.3417113,169.3420355,695,19,8
290997007001,603,110.8609705,139.5833334,545,8,2
290997007002,1231,225.3571023,285.7444732,1067,53,17
290997007003,1221,224.4796766,282.6388885,1148,6,14
290997007004,672,123.5465542,155.5555556,581,19,7
290997007005,878,166.371915,213.3408157,739,72,15
290997008011,973,176.7565595,234.2564528,870,16,28
290997008012,1994,382.6172287,515.2493711,1826,21,34
290997008013,738,128.3980624,166.880611,665,11,11
290997008014,771,122.511157,144.0496765,648,30,37
290997008015,1319,228.2452192,295.9142537,1195,32,36
290997008021,3327,578.2231153,812.6222691,2961,58,75
290997008022,2250,395.1822719,535.7613881,1995,61,47
290997009001,1379,232.2877763,295.3434451,1203,51,26
290997009002,770,111.6794305,120.5242047,587,110,21
290997009003,1684,316.4325784,405.3902974,1474,38,43
290997009004,1977,433.6822735,614.3342093,1802,14,36
290997010011,1907,391.6848581,562.4625727,1712,15,41
290997010012,1576,253.8828418,374.1742995,1499,0,29
290997010013,1270,188.6945759,279.3813094,1132,6,28
290997010021,1540,271.7101533,400.5573178,1392,2,34
290997010022,1051,203.8751767,310.4992137,991,0,12
290997010023,1481,271.3426439,407.9791404,1361,8,32
290997011011,791,152.211184,227.6557704,727,4,15
290997011012,1969,352.4249802,524.984109,1827,0,32
290997011013,1746,355.7141362,518.4136511,1636,1,28
290997011021,1275,235.7250067,354.4528999,1123,6,21
290997011022,790,141.9604903,220.667473,745,2,6
290997011023,895,160.8286568,249.996694,829,2,7
290997011024,689,131.0662519,200.870028,649,3,10
290997011025,794,154.2588101,235.2146549,740,0,12
290997011026,842,169.0355933,254.670387,785,2,8
290997012001,1342,225.6446526,303.4005719,1219,11,27
290997012002,1115,181.3120357,239.5454853,1022,6,18
290997012003,627,101.9575304,134.7040533,565,3,3
290997012004,1106,178.7709221,234.3482135,995,15,14
290997012005,792,125.903282,161.1025421,749,5,4
290997012006,959,170.8976167,232.9961482,906,8,15
290997013001,1343,224.8456543,294.7821839,1198,31,19
290997013002,1199,209.190184,296.5480206,1111,0,14
290997013003,858,152.5881464,213.5096689,783,4,13
290997014011,1771,331.3206983,492.3315035,1671,14,23
290997014012,2322,436.3397402,646.7135931,2182,12,32
290997014031,1555,255.1259589,371.1402935,1438,6,26
290997014032,2316,451.8916134,694.7527573,2208,2,37
290997014041,1444,291.3636003,407.1947432,1336,7,28
290997014042,1946,392.6548242,548.7541346,1771,18,31
290997014043,1530,319.7049724,447.4762637,1366,17,45
290997014044,1383,270.1546656,384.8576094,1261,12,27
291019601011,1216,243.2431511,376.8713559,1089,3,30
291019601012,1802,366.1563401,567.2377178,1620,13,53
291019601013,1262,256.4313548,397.2552717,1142,5,21
291019601014,1677,324.0692975,502.2412534,1524,6,43
291019601021,2072,406.3437405,600.4235283,1846,22,52
291019601022,1113,164.8088644,243.6190103,1044,7,30
291019602001,1948,361.3207906,577.8034319,1755,43,43
291019602002,931,169.388521,273.6059881,870,4,10
291019602003,743,135.1833202,218.3557991,649,12,27
291019602004,668,121.5376284,196.3145003,584,11,18
291019602005,969,176.3023382,284.7735793,890,8,14
291019603011,1942,258.4441905,294.2256089,1587,76,90
291019603012,2343,315.0436386,360.7516837,1992,61,71
291019603013,1772,308.8542847,382.2444567,1518,34,88
291019603021,835,109.9703105,121.1473907,735,16,35
291019603022,1581,275.9436072,341.5108266,1326,61,86
291019603023,1425,263.6642617,409.2209449,1297,7,39
291019604011,451,60.01973735,68.32942822,308,77,29
291019604012,2859,378.0826501,422.9451891,2190,380,160
291019604021,1705,223.9356276,245.6742381,1416,130,85
291019604022,1116,146.5760472,160.8049557,845,114,73
291019605011,759,101.0088262,114.9934279,558,71,29
291019605012,2718,465.6454143,573.5033806,2216,149,155
291019605021,2224,295.9731615,336.95044,1742,187,108
291019605022,1912,283.4708967,334.8324336,1577,66,139
291019606001,608,79.90205552,87.80723385,485,26,27
291019606002,600,78.80432644,86.45427729,481,34,43
291019606003,934,123.9673078,140.0980183,766,78,34
291019606004,1157,151.9610096,166.7126649,910,93,73
291019607011,1125,114.3481857,167.3930386,878,69,86
291019607012,971,98.69518972,144.4787915,732,66,89
291019607021,1080,114.2193206,165.2640445,868,57,82
291019607022,1064,108.1479731,158.316616,791,101,94
291019607023,774,78.67155186,115.1664105,649,20,47
291019609001,1047,190.4938577,307.6965299,975,2,19
291019609002,1295,243.5790294,410.8618546,1196,3,21
291019609003,1427,248.7962817,391.4712234,1316,8,25
291019609004,992,171.3604943,267.6254693,925,3,9
291019800001,2239,227.5783004,333.1493453,1596,180,337
291019800002,657,66.77934049,97.75753454,466,66,81
291039601001,714,117.7716698,188.7468662,709,0,1
291039601002,515,96.42711161,173.0043195,489,2,3
291039601003,579,112.3818586,181.0688531,530,6,6
291039602001,975,167.5680601,252.1801144,920,8,9
291039602002,961,155.9624113,258.2220698,925,4,4
291059601011,1207,194.7612699,362.735178,1107,2,25
291059601012,492,79.28677578,147.161935,446,2,11
291059601013,1511,228.8968963,417.6858345,1395,2,54
291059601014,1386,233.9382643,414.0989392,1296,2,21
291059601021,1874,313.5420622,545.5945129,1742,2,26
291059601022,1726,274.7342724,475.8058054,1545,14,65
291059602011,941,108.3416433,233.2440585,891,5,14
291059602012,1131,93.14986609,244.925326,1055,1,9
291059602013,1002,151.5449573,286.5413179,960,1,9
291059602021,865,138.0533191,240.0972148,802,2,26
291059602022,1270,199.7675063,364.4060424,1143,0,26
291059602023,720,115.4499266,218.9303966,662,2,28
291059603011,1290,178.8880249,300.5117667,1175,3,14
291059603012,2029,325.5770881,544.4486486,1892,7,35
291059603021,1387,224.8284386,409.048269,1284,10,28
291059603022,1947,267.6168632,474.819864,1774,13,44
291059603023,733,112.0087843,208.6786403,673,0,13
291059604001,1291,212.4939627,369.1813017,1195,10,22
291059604002,1381,187.9740331,317.7181022,1233,37,41
291059604003,630,82.520905,140.7997486,581,10,12
291059604004,632,75.50954783,127.0820121,532,26,32
291059605001,755,101.7672081,168.0448194,640,14,32
291059605002,833,126.7014297,206.0241167,748,4,43
291059605003,1345,150.8666806,254.6975868,1195,25,46
291059605004,1905,354.3536658,575.0609547,1744,5,64
291059605005,789,146.7638017,238.1748521,733,5,21
291059606001,832,111.8451604,192.6870471,763,5,10
291059606002,772,85.47308264,143.4504752,713,1,30
291059606003,571,64.12196517,108.1437605,487,8,26
291059606004,1928,217.1997321,367.3929105,1673,40,88
291059606005,864,99.79898745,170.2265778,769,10,40
291070901001,783,146.2493473,225.5261098,723,9,20
291070901002,901,189.2750998,299.1596076,851,3,18
291070901003,998,193.1751155,299.5470939,907,1,25
291070901004,1095,192.6342551,291.446717,1028,6,19
291070901005,1353,232.6350835,275.7200104,1165,61,78
291070902001,566,97.31815025,115.3418521,458,38,36
291070902002,1238,212.8619611,252.2848285,1007,79,85
291070902003,747,128.4393255,152.2267908,615,30,38
291070902004,1859,320.9947389,384.7006589,1684,29,41
291070902005,1427,265.1119091,353.8024902,1196,104,53
291070903001,558,112.5292851,178.0341314,517,3,14
291070903002,769,141.9104569,241.1918696,690,7,63
291070904011,553,109.0315832,175.5675687,481,17,5
291070904012,772,170.5798083,295.7144008,726,3,19
291070904013,1344,247.9510028,350.8396384,1220,26,26
291070904014,863,170.4133063,233.2649825,772,16,21
291070904021,1209,236.3393118,294.2962379,1071,46,29
291070904022,958,175.9173716,230.1826189,810,44,55
291070904023,948,174.0810732,227.7798775,825,56,38
291070905001,795,141.0216744,207.6893261,727,10,20
291070905002,661,122.2618807,193.6503572,636,2,8
291070905003,1144,211.8193293,343.8088222,1060,6,35
291070905004,1116,206.6349401,335.3939208,1020,2,32
291070906011,1430,252.7681126,380.1429626,1295,15,64
291070906012,1228,221.9155243,324.5526061,1113,8,32
291070906013,1423,259.5415843,375.1593565,1279,12,55
291070906014,2386,431.0364935,630.6610423,2185,32,48
291070906021,1460,287.7395276,448.1152449,1347,8,20
291070906022,1387,271.2650989,420.2002106,1268,2,38
291070906023,1013,184.4920959,269.72089,951,4,12
291094701001,813,96.47261353,186.942574,760,0,18
291094701002,876,61.1506637,59.43110062,783,7,13
291094701003,876,70.87954952,82.3216311,827,3,13
291094701004,1351,247.3174887,450.5641268,1284,5,23
291094702011,1706,265.4626355,457.6992177,1579,1,46
291094702012,1007,157.1649605,272.2234736,939,0,13
291094702013,824,127.4938259,220.9561656,765,0,26
291094702021,1484,207.3071662,349.7620275,1324,13,38
291094702022,1023,137.2406914,228.9583811,945,3,20
291094702023,967,158.0573384,271.3442172,878,3,34
291094702024,861,140.2989803,242.009488,786,6,26
291094703001,1327,222.5429572,374.2527723,1229,2,69
291094703002,1028,138.6816442,241.504142,906,2,36
291094703003,854,130.7927929,262.6779002,785,3,28
291094703004,1009,137.6201368,220.9063633,753,6,239
291094703005,1003,136.3103083,218.5043738,813,2,175
291094704011,1647,245.6862475,361.7000692,1198,7,397
291094704012,1567,233.7524894,344.1311533,1160,4,357
291094704013,800,119.3375823,175.6891654,571,6,199
291094704021,1149,175.5691075,282.3253798,928,4,125
291094704022,930,140.8092757,232.9350442,831,0,46
291094704023,811,122.7917447,203.1293772,714,5,33
291094705011,1703,273.2545108,461.0656959,1555,6,61
291094705012,1277,219.0103613,366.8386999,1149,3,61
291094705021,1466,268.3168053,468.7915733,1352,6,37
291094705022,1427,216.9938671,379.6174116,1297,2,25
291094705023,649,111.3059707,186.4356431,591,0,64
291094706011,1811,246.8091095,421.549761,1503,8,237
291094706012,982,137.0308057,231.8869354,855,5,57
291094706013,986,133.2837143,243.8898812,805,6,143
291094706014,1093,151.1241725,256.6567822,946,8,104
291094706021,785,99.10521305,174.5916437,632,3,85
291094706022,1398,176.4956533,310.9288126,1274,5,83
291094706023,511,66.67048729,119.7432925,420,1,56
291119701001,1067,133.5854383,199.5065781,1010,22,7
291119701002,1617,201.9479141,302.5989504,1522,15,46
291119701003,1061,132.2451635,198.1041851,936,39,20
291119702001,609,112.2784789,131.0873602,597,0,5
291119702002,779,111.3975986,174.9090628,685,44,9
291119702003,776,122.9092766,211.0777811,731,6,6
291119703001,694,128.6728521,171.9455651,675,3,10
291119703002,703,121.034186,215.7533828,628,1,45
291119703003,949,173.0556669,312.699531,926,1,6
291119704001,864,156.7785236,246.1596851,834,4,6
291119704002,913,166.2040772,259.351105,818,50,5
291138101001,1574,298.7970617,491.2863757,1484,14,21
291138101002,1327,226.8143659,348.734875,1228,22,30
291138101003,1277,209.7367,313.3408123,1111,39,31
291138102031,1813,294.6816041,450.4406745,1653,22,32
291138102032,1298,231.9134917,394.3864792,1153,18,33
291138102033,2549,384.5175198,617.2673525,2279,30,83
291138102041,1794,303.3374837,530.1302901,1604,22,47
291138102051,766,135.3826525,249.932874,711,7,7
291138102052,2213,411.3920141,725.3003258,2051,6,15
291138102053,985,170.2682215,280.8102782,884,18,12
291138102061,1284,210.8873191,392.0205449,1216,7,19
291138102062,783,155.4162361,290.8226536,720,13,5
291138103051,1217,187.2803149,258.0740175,994,79,45
291138103052,2334,347.5717048,504.4560938,2015,52,152
291138103053,1454,198.7843054,266.0816222,1223,49,109
291138103054,880,120.4323998,162.4490007,704,88,48
291138103055,867,133.4199122,183.8538807,728,22,27
291138103061,1668,292.3668526,436.6466969,1420,56,50
291138103062,1121,154.6686937,207.9663683,1038,23,14
291138103071,1936,290.9468096,464.4305414,1751,27,52
291138103072,2690,387.700943,600.8594474,2344,96,136
291138103081,877,129.0760578,206.1303145,802,7,26
291138103082,1970,324.2404365,532.4685557,1788,25,33
291138103083,1758,236.9752329,356.417009,1555,46,52
291138103084,1319,205.5809814,329.2590695,1262,8,14
291138103085,1902,262.6093435,410.3464195,1698,48,70
291138103091,2293,353.8873134,564.0109055,2069,24,56
291138103092,1778,290.2396581,473.873021,1603,17,26
291138103093,1448,223.8926206,356.5380491,1323,18,28
291138103101,2022,309.4478384,495.4983404,1817,35,45
291138103102,1182,147.2307243,209.9392526,1015,43,21
291138103103,2489,373.2925332,585.9607234,2263,21,44
291138104011,1219,199.7099123,295.906453,1097,19,30
291138104012,2076,305.8858332,481.4228844,1849,44,42
291138104013,1797,295.6131161,437.7081953,1661,17,24
291138104021,1877,297.2411437,495.9799121,1776,8,38
291138104022,1737,253.8162068,401.6941411,1608,7,24
291154901001,555,92.63402784,133.9189826,545,1,3
291154901002,466,104.7578259,137.2592021,435,0,6
291154901003,547,108.8663377,197.5306669,522,1,8
291154902001,948,137.8302537,254.189651,894,4,18
291154902002,797,140.3205026,245.5991812,776,0,4
291154902003,470,17.81063683,36.03624362,435,2,30
291154903001,615,38.06062806,65.29952104,573,5,10
291154903002,774,116.196454,169.5543387,721,4,22
291154903003,576,94.6266666,139.5866667,551,2,10
291154903004,792,130.1116667,191.9316667,746,5,17
291154904001,788,114.8805753,161.8967425,758,0,22
291154904002,479,78.47873822,115.6941356,432,2,14
291154904003,536,78.93980491,111.2426362,493,10,11
291154904004,906,135.1835196,191.6172223,806,18,43
291154905001,938,164.6990827,234.7184059,894,3,5
291154905002,1687,296.6130107,423.6042815,1555,10,66
291174801001,2465,313.5048723,524.4164113,2188,203,44
291174801002,1335,231.7577376,396.7589139,1277,3,6
291174802001,1045,208.9351312,357.239997,1020,2,7
291174802002,879,168.4278382,295.7207127,840,0,9
291174802003,556,113.0555555,187.8888891,525,0,6
291174802004,495,88.62771744,163.0570653,470,0,8
291174803001,630,65.00798872,102.3664084,575,4,18
291174803002,915,81.9776995,125.2180629,874,6,4
291174803003,1895,359.4439187,554.2790394,1805,16,35
291174804001,850,141.825294,219.5108726,798,7,12
291174804002,1042,173.1585302,265.2015991,915,13,31
291174804003,851,127.7626286,196.0730894,790,7,11
291174805001,839,92.83033857,145.4349654,771,12,15
291174805002,760,86.24030572,136.2228636,625,43,33
291190701011,1251,137.9389249,249.2770818,1101,5,16
291190701012,2446,269.5146346,528.6810078,2091,6,111
291190701021,1494,131.3661889,285.1488106,1303,3,32
291190701022,1127,79.12010233,198.8232602,878,8,16
291190702001,993,121.2627538,214.784449,820,2,30
291190702002,1358,185.0892713,350.2159117,1136,9,34
291190702003,1445,202.56723,410.678147,1292,7,33
291190702004,695,84.87171585,150.3274844,536,5,51
291190703001,703,89.68165091,161.9946353,549,7,64
291190703002,1589,53.46547975,88.25075781,694,4,782
291190703003,2586,213.6781705,313.5631886,1078,184,675
291190703004,1398,116.747388,170.5252728,545,172,553
291190704011,2277,281.8439043,515.1987546,1746,9,207
291190704012,1008,124.6929044,228.8583742,809,5,85
291190704021,1402,181.3337076,331.9841257,1249,1,20
291190704022,762,100.9108527,184.1315407,666,8,20
291190704023,769,93.76975677,168.7382016,600,0,89
291219601001,761,120.7606019,196.9685616,690,6,11
291219601002,800,127.3480405,207.4936928,768,0,2
291219601003,683,132.6705904,204.138734,618,7,8
291219602001,1376,238.4980266,377.6271252,1309,7,23
291219602002,574,105.245212,189.8848567,546,0,3
291219602003,603,118.4834571,196.5109652,562,3,2
291219603001,1079,208.9026648,356.9356136,1024,2,11
291219603002,786,152.2679942,252.9295511,708,9,18
291219603003,782,149.5133083,253.357927,742,2,6
291219603004,1128,218.7332287,376.7083204,1065,6,23
291219604001,1429,264.9616788,402.8208295,1281,30,61
291219604002,1057,203.7320477,282.3175363,950,26,15
291219604003,1550,304.8024328,460.9608574,1447,22,29
291219605001,671,114.6482534,154.6980638,567,27,10
291219605002,533,70.30996754,100.814404,430,42,27
291219605003,476,81.44304713,110.24734,323,87,7
291219605004,921,153.8461151,248.6967338,825,33,20
291239601001,782,132.7906687,218.8805784,715,0,15
291239601002,593,83.49349707,152.6035593,519,0,27
291239601003,1464,218.5979352,369.3125799,1371,0,30
291239601004,538,88.0221857,149.8719992,499,0,9
291239602011,1721,217.9255306,314.7990824,1552,16,98
291239602012,1303,192.5700478,292.65648,1216,3,32
291239602021,1044,171.6536024,252.4221709,956,1,32
291239602022,806,104.1903736,162.0627377,717,11,14
291239602023,854,111.3254761,174.0900528,766,11,23
291239603001,1110,164.5987322,280.2897114,1042,5,10
291239603002,779,120.0810328,215.000921,730,3,25
291239603003,1632,260.253445,452.1580136,1532,6,27
291258801001,1277,71.82330283,127.2435812,1200,3,21
291258801002,1351,69.65587531,122.6973498,1251,3,25
291258802981,1654,356.6815884,534.480901,1560,4,13
291258802982,837,176.2811235,258.1267712,743,7,33
291258803001,1546,298.4062269,529.7277362,1439,3,14
291258803002,609,112.8501364,207.7952817,574,1,10
291258803003,1158,204.9052639,350.0265781,1074,2,18
291279601001,1187,243.6157817,439.0784567,1125,9,7
291279601002,951,163.4857803,266.4820345,891,26,9
291279601003,2404,439.12611,656.9631912,2220,60,9
291279602001,861,143.3205628,287.4445229,799,8,3
291279602002,828,161.7925153,315.7109248,787,2,6
291279602003,927,183.2052036,299.1849355,856,6,9
291279602004,660,121.6184334,220.0033625,620,5,2
291279603001,761,125.2065459,208.3409997,692,16,25
291279603002,910,149.7213622,249.133127,833,22,17
291279603003,1430,235.2764263,391.4949139,1322,28,14
291279603004,571,93.94604159,156.3241929,534,4,13
291279604001,1735,285.1884303,385.8954322,1524,64,51
291279604002,2412,418.5973647,579.52383,2023,217,71
291279604003,721,139.790037,199.3545887,637,27,30
291279605001,1065,161.0893733,213.5344684,814,148,45
291279605002,711,96.11227357,118.2475198,585,47,13
291279605003,804,131.317251,172.5003853,663,69,23
291279606001,1529,260.0083575,402.4834344,1374,69,20
291279606002,1122,186.7409635,279.2789245,975,73,17
291279606003,831,137.1461343,185.3421628,707,40,14
291279608001,405,53.96628404,75.11507161,331,36,12
291279608002,652,83.08646199,105.2084656,498,87,21
291279608003,602,73.98911946,103.8179484,558,12,9
291279608004,605,74.35783612,104.3353136,554,11,15
291279608005,549,67.47512729,94.67782994,476,6,10
291279609001,840,111.6520879,138.0628007,578,165,13
291279609002,570,88.75752807,139.0187758,470,61,8
291279609003,547,85.07225703,133.2691774,505,10,12
291279609004,1335,209.1716843,327.3398777,1168,46,18
291294701001,467,80.06757154,154.7119265,447,0,8
291294701002,807,139.3766474,268.7377616,773,0,7
291294702001,1166,172.3868634,306.7033375,1042,0,121
291294702002,1098,165.057807,294.4025301,1041,1,19
291319625011,871,141.8897668,258.8282812,827,2,12
291319625012,1604,261.3412514,479.299375,1547,3,16
291319625013,889,147.001184,268.7055005,842,0,8
291319625021,726,140.643348,247.0324158,696,0,5
291319625022,841,165.6471854,308.7191074,820,3,5
291319625023,727,131.8270871,243.1218426,702,2,5
291319626001,1000,164.6260338,282.8909094,919,10,17
291319626002,999,159.8726708,281.1327667,941,1,14
291319626003,788,144.9197254,244.4329513,746,2,11
291319626004,599,103.5429729,170.9392551,578,0,7
291319627011,1077,174.8655315,267.4467049,1017,3,16
291319627012,1084,176.0020762,269.1849842,1011,6,17
291319627021,2433,379.7174488,651.4012849,2239,7,61
291319627022,528,84.78661775,148.7221543,499,0,11
291319628011,1334,217.4960464,326.3435857,1194,24,42
291319628012,1156,188.7086662,305.2183704,1062,12,54
291319628021,1852,293.9115474,514.0582811,1706,14,38
291319628022,1961,318.4530546,564.6508571,1874,4,29
291319629011,646,99.34979485,166.0945795,593,4,11
291319629012,568,85.0411467,136.8065317,499,3,10
291319629013,787,117.5977012,188.5173676,716,5,17
291319629014,841,125.8897753,202.2951159,771,7,8
291319629021,1411,212.8693685,345.6577793,1290,5,52
291339501001,466,82.64857145,108.0106073,337,109,8
291339501002,763,135.142516,208.8503649,618,93,12
291339501003,1868,143.5975549,231.4741537,1092,743,24
291339502001,755,138.6396947,174.8384609,225,496,22
291339502002,1077,194.0711343,140.3042969,136,892,14
291339502003,930,170.5728102,122.1657531,388,466,24
291339502004,1245,226.675602,286.1766191,1066,137,18
291339503001,587,93.83271375,171.6174878,542,16,19
291339503002,1060,168.4280359,292.1155402,1000,6,22
291339504001,826,94.40463645,178.4731175,728,38,14
291339504002,847,104.072853,195.1816977,755,48,6
291339504003,1317,172.8916253,322.0236907,1234,22,27
291339504004,836,101.466697,190.5459884,789,17,13
291353851001,1045,236.1512318,365.4119807,983,12,20
291353851002,1289,250.3289307,406.252272,1173,7,40
291353851003,1681,364.253802,602.0640041,1584,7,25
291353852001,1204,168.4524887,260.8088337,939,10,257
291353852002,920,125.6416872,193.3923575,731,8,164
291353852003,2362,406.0935128,582.832811,2058,16,207
291353853001,1491,211.5955757,331.6279842,1432,3,13
291353853002,1261,114.1103132,173.8646591,1231,3,12
291353853003,690,93.14341164,167.8925635,645,1,26
291353854001,1095,141.3790144,231.2675344,1012,0,29
291353854002,1142,147.6525254,240.800505,1051,5,32
291353854003,1293,167.1757576,272.6401518,1037,210,39
291379601001,1069,184.0564739,269.8825653,907,55,19
291379601002,1057,181.9903582,266.8530138,868,59,53
291379601003,899,166.6545463,260.7567392,848,8,21
291379601004,514,121.0137999,179.2811135,477,1,6
291379602001,701,141.3883285,231.3087786,675,4,6
291379602002,620,125.5064855,200.2504629,595,1,6
291379602003,675,110.9903295,173.9661481,626,16,2
291379602004,554,90.62485512,141.9633895,494,33,8
291379603001,556,95.09717376,153.617515,536,2,8
291379603002,974,174.0292231,288.6258271,923,1,14
291379603003,1047,162.0928712,264.2166702,1007,1,16
291399701001,712,138.4536774,217.1118154,689,0,4
291399701002,535,93.02950118,148.3103563,516,7,6
291399701003,541,88.98272283,145.3966061,498,14,10
291399701004,512,84.21285423,137.602703,492,3,17
291399702001,832,140.2825147,212.906272,769,1,9
291399702002,1905,318.4992359,483.7728175,1698,48,52
291399702003,929,155.3206247,235.9186075,848,12,21
291399703001,916,169.3324902,252.9214164,866,3,8
291399703002,785,146.9793398,218.2579663,723,0,23
291399703003,665,130.5787661,210.1833183,623,4,9
291399703004,586,120.785157,189.1851332,561,1,1
291399704001,539,97.62838179,165.5779326,510,3,8
291399704002,680,117.1053502,190.7717588,644,3,10
291399704003,1185,202.309385,325.8055204,1081,7,51
291414701001,1132,185.6836783,297.4429974,1081,6,22
291414701002,1286,146.2738789,222.1822788,1248,3,12
291414701003,1043,188.7177693,322.5069629,993,2,17
291414701004,847,134.2316,211.5278237,783,3,8
291414701005,1964,210.4790089,359.7683521,1860,10,41
291414702001,1191,177.9348542,273.9308829,1097,3,27
291414702002,1522,241.2629736,376.3775692,1422,7,33
291414702003,1096,185.7182078,286.0169214,984,1,30
291414703001,889,104.6995574,159.8536563,834,6,17
291414703002,1020,149.4479877,234.6622454,869,47,45
291414703003,938,130.9676327,204.4945495,852,16,29
291414704011,1032,218.2921085,334.7820965,963,3,32
291414704021,672,113.7457293,166.0035074,620,3,14
291414704022,427,90.32047509,138.5193364,397,0,4
291414704023,642,111.5660919,164.9292099,594,2,11
291414705011,765,150.3960744,221.8252716,724,3,16
291414705012,897,176.3467696,260.1010048,853,0,22
291414705021,538,77.30160139,123.1454132,489,0,11
291414705022,707,104.5754618,166.5111059,647,3,9
291414705031,1275,192.1168151,299.5167345,1145,5,27
291414705032,1123,220.1681767,324.6764323,1042,3,19
291439601001,2153,381.7612826,519.7856518,1529,466,50
291439601002,924,127.5940715,247.1896266,866,10,12
291439601003,757,93.58590157,175.1495454,665,10,18
291439601004,625,105.3009955,174.0631749,566,13,6
291439602001,777,135.9022103,209.5073985,715,32,8
291439602002,434,78.15776523,85.71478074,199,221,5
291439602003,529,95.27856864,104.4299131,309,185,5
291439603001,874,187.7447793,177.7656391,477,366,11
291439603002,886,146.6528402,188.14877,672,172,4
291439603003,917,152.4406382,184.9471674,821,47,11
291439603004,492,81.28267916,98.572757,165,315,6
291439604001,561,103.3821139,103.3346037,313,191,36
291439604002,1125,188.2148864,262.9288508,972,90,17
291439604003,404,67.39507874,97.86642215,260,116,3
291439605001,592,93.05864216,161.265722,549,6,10
291439605002,537,102.2209493,173.772146,509,0,3
291439605003,815,108.5832054,204.5637479,766,2,14
291439606001,568,93.91562135,138.9267012,288,225,7
291439606002,1040,155.3980426,222.9117616,825,151,15
291439606003,864,147.3463407,219.8340131,776,61,3
291439606004,560,92.39449893,136.5993855,461,62,9
291450201001,919,151.3685123,224.3160628,690,12,136
291450201002,1065,184.1481321,256.1838051,785,8,140
291450201003,679,78.28956144,114.6793192,421,6,156
291450201004,814,85.66117453,127.2881285,525,2,132
291450201005,655,82.68624507,118.9166727,442,3,119
291450202001,767,132.6212369,184.5004493,660,7,45
291450202002,1220,182.3867294,263.8877373,974,16,105
291450202003,1193,158.0035126,232.7826003,938,4,123
291450202004,869,111.341258,159.7347752,593,5,155
291450202005,1157,168.6917192,260.2147063,906,9,163
291450203001,1794,234.5211535,393.7424936,1417,14,177
291450203002,622,80.03504142,133.3917358,357,1,171
291450203003,966,156.4430122,262.8022891,757,26,131
291450204011,1697,283.5085532,510.3007044,1501,4,18
291450204012,1001,183.5997462,325.4075692,899,1,23
291450204013,677,141.4507186,226.0383431,580,1,29
291450204021,2190,380.1340357,661.2277482,1876,19,75
291450204022,949,161.2138026,304.4698177,836,5,15
291450204023,498,84.59902392,159.7744671,429,1,1
291450205011,1430,255.0278022,396.359924,1292,3,25
291450205012,1434,244.6041927,333.0236971,1029,43,192
291450205013,1322,277.0655526,395.0418527,1130,20,33
291450205021,2563,503.083603,664.2265081,2112,29,142
291450205022,1053,214.0226084,313.5167192,875,14,38
291450205023,1830,316.6565732,432.3187167,1557,48,58
291450206011,1759,334.5009987,458.1363538,1462,30,86
291450206012,1010,187.6798375,287.117066,875,13,40
291450206013,1215,203.7025306,359.342357,1046,4,21
291450206014,1624,274.4670008,479.9831723,1383,16,57
291450206021,1836,274.490281,487.41914,1578,17,90
291450206022,1149,187.2453053,353.0236165,1040,7,34
291450206023,2104,357.0585242,593.8954622,1865,53,39
291450207001,831,132.5500045,241.0591357,690,0,41
291450207002,887,141.6430176,258.4068455,746,2,23
291450207003,1710,274.6058828,508.7422563,1401,11,67
291450207004,1024,165.0975052,309.1489401,841,3,23
291450208001,976,154.0115946,289.7221207,843,14,42
291450208002,1047,156.8110945,278.3538137,909,8,50
291450208003,1097,164.7081589,301.1591575,928,8,59
291450208004,1935,269.3249466,465.8011232,1566,9,136
291450208005,1553,205.7818954,322.7646203,1214,19,147
