Unit 1,Unit 2,Length of border
29189210924,29189210926,1.363420935
29189210924,29189210927,0.0
29189210924,29189210928,2.659379794
29189210925,29189210926,4.650159219
29189210925,29189211001,2.218481487
29189210925,29189211201,1.123957128
29189210925,29189211202,0.697285673
29189210926,29189211201,0.216714735
29189210926,29189211301,1.503579968
29189210927,29189210928,3.472128615
29189211001,29189211002,3.807577271
29189211001,29189211101,0.279135711
29189211001,29189211202,1.594863736
29189211002,29189211101,2.003385802
29189211002,29189211102,2.173499464
29189211101,29189211102,4.162837435
29189211101,29189211202,2.581660236
29189211101,29189211600,1.032018251
29189211101,29189211700,0.0
29189211102,29189211600,0.0
29189211102,29189211700,2.989952139
29189211102,29189211801,1.390830433
29189211201,29189211202,4.435139552
29189211201,29189211301,0.735433562
29189211201,29189211331,1.51419286
29189211201,29189211332,1.964491561
29189211201,29189211402,0.0
29189211201,29189211500,1.505175152
29189211201,29189211600,1.306619817
29189211202,29189211600,1.938204671
29189211301,29189211331,2.678297839
29189211301,29189211334,2.231555146
29189211331,29189211332,2.666192797
29189211331,29189211333,1.726447369
29189211331,29189211334,0.012995679
29189211332,29189211333,1.523736011
29189211332,29189211401,1.262910606
29189211332,29189211402,2.144593496
29189211332,29189211500,0.0
29189211333,29189211334,6.105048112
29189211333,29189211401,4.408238668
29189211334,29189211401,4.991378022
29189211401,29189211402,3.032696248
29189211401,29189213102,8.099277691
29189211401,29189213104,0.0
29189211402,29189211500,3.098418024
29189211402,29189213102,0.0
29189211402,29189213104,3.668217731
29189211402,29189221800,0.0
29189211500,29189211600,4.480212613
29189211500,29189212600,1.423279908
29189211500,29189213104,0.0
29189211500,29189221800,6.149755601
29189211600,29189211700,1.20132971
29189211600,29189212600,2.725935494
29189211700,29189211801,1.024916124
29189211700,29189211802,1.997674159
29189211700,29189212500,2.31303275
29189211700,29189212600,2.885306252
29189211801,29189211802,4.297879747
29189211801,29189211900,1.552271311
29189211802,29189211900,0.890656238
29189211802,29189212500,0.325265064
29189211900,29189212002,3.351795659
29189211900,29189212500,1.639562614
29189212002,29189212003,2.218264509
29189212002,29189212004,1.566973587
29189212002,29189212102,0.0
29189212002,29189212400,1.050743431
29189212002,29189212500,0.883371724
29189212003,29189212004,2.774217564
29189212003,29189212101,0.990545305
29189212003,29189212102,1.211654181
29189212003,29189212400,0.0
29189212004,29189212101,0.765708818
29189212004,29510107300,0.0
29189212004,29510108100,0.459322195
29189212004,29510108200,1.349393569
29189212004,29510108300,0.0
29189212101,29189212102,2.754406075
29189212101,29189212202,0.708717538
29189212101,29510107300,2.245414185
29189212101,29510108100,0.0
29189212102,29189212201,1.866473919
29189212102,29189212202,0.077780088
29189212102,29189212300,1.034351875
29189212102,29189212400,1.216243014
29189212201,29189212202,1.91636874
29189212201,29189212300,1.570596183
29189212201,29189213702,0.0
29189212201,29189213800,1.499095087
29189212202,29189213800,1.058074807
29189212202,29510106200,0.0
29189212202,29510107300,0.15093307
29189212202,29510126900,1.957725859
29189212300,29189212400,2.911040542
29189212300,29189212701,0.0
29189212300,29189213701,1.817086984
29189212300,29189213702,1.581783738
29189212300,29189213800,0.0
29189212400,29189212500,2.952082838
29189212400,29189212701,3.434485116
29189212400,29189213701,0.0
29189212500,29189212600,1.114969133
29189212500,29189212701,0.441829104
29189212600,29189212701,0.24496249
29189212600,29189212702,1.19514473
29189212600,29189221800,1.149678915
29189212701,29189212702,4.849957652
29189212701,29189213701,0.95199345
29189212702,29189213600,1.234840946
29189212702,29189213701,0.709271945
29189212702,29189221800,3.150015428
29189213102,29189213104,5.27487393
29189213102,29189213203,0.0
29189213102,29189215143,5.102307175
29189213103,29189213104,5.480088447
29189213103,29189213203,4.229619695
29189213103,29189213301,0.0
29189213103,29189221800,1.526860412
29189213104,29189213203,0.657855125
29189213104,29189215143,0.0
29189213104,29189221800,1.764696182
29189213202,29189213203,4.672935651
29189213202,29189213204,0.904608681
29189213202,29189215001,3.107914475
29189213202,29189215143,2.360467673
29189213202,29189215144,2.367548811
29189213202,29189215145,0.014666711
29189213203,29189213204,2.696472597
29189213203,29189213301,0.921072578
29189213203,29189214800,1.09228318
29189213203,29189215143,0.919367547
29189213203,29189221800,0.0
29189213204,29189214800,0.784338384
29189213204,29189214901,2.558046882
29189213204,29189214902,0.818211831
29189213204,29189215001,2.644681311
29189213301,29189213302,2.351316667
29189213301,29189214800,2.903080367
29189213301,29189221800,2.225309159
29189213302,29189213402,2.960241467
29189213302,29189213500,0.229450634
29189213302,29189214700,1.231952557
29189213302,29189214800,0.450562548
29189213302,29189221800,1.509514675
29189213401,29189213402,2.246796607
29189213401,29189213500,3.503129216
29189213401,29189213600,1.458682006
29189213401,29189221800,2.775279675
29189213402,29189213500,0.592657048
29189213402,29189221800,0.726796243
29189213500,29189213600,2.342533268
29189213500,29189214400,3.212715492
29189213500,29189214700,0.038471348
29189213600,29189213701,1.462655451
29189213600,29189213702,2.236823212
29189213600,29189214200,0.318869991
29189213600,29189214300,1.003018644
29189213600,29189214400,0.526100044
29189213600,29189221800,0.951604413
29189213701,29189213702,1.752550454
29189213702,29189213800,3.104997332
29189213702,29189213900,0.738607348
29189213702,29189214100,0.535105918
29189213702,29189214200,2.754595919
29189213800,29189213900,1.878412287
29189213800,29510106200,0.968258278
29189213800,29510126900,0.0
29189213900,29189214100,2.159492152
29189213900,29189216000,1.572546523
29189213900,29189216102,0.219569573
29189213900,29510105198,0.103244774
29189213900,29510105300,0.036372106
29189213900,29510105400,1.399423337
29189213900,29510106100,0.82358164
29189213900,29510106200,1.245869763
29189214100,29189214200,1.885618933
29189214100,29189215902,0.276405768
29189214100,29189216000,0.860666805
29189214200,29189214300,2.7770989
29189214200,29189215901,1.269759333
29189214200,29189215902,1.660113195
29189214300,29189214400,1.077278728
29189214300,29189214500,2.938253346
29189214300,29189215700,1.780700921
29189214300,29189215901,1.098393557
29189214400,29189214500,2.21703279
29189214400,29189214601,1.002225841
29189214400,29189214602,0.043654713
29189214400,29189214700,1.655438877
29189214500,29189214602,1.815673723
29189214500,29189215600,1.612563553
29189214500,29189215700,1.0114527
29189214601,29189214602,3.162817124
29189214601,29189214700,2.912306907
29189214601,29189214902,1.776399743
29189214601,29189215600,0.826352041
29189214602,29189215600,1.954114713
29189214700,29189214800,2.519137922
29189214700,29189214901,2.008034098
29189214700,29189214902,0.270258127
29189214800,29189214901,2.378962624
29189214901,29189214902,3.143461188
29189214902,29189215001,0.727755193
29189214902,29189215004,0.0
29189214902,29189215600,1.959200709
29189215001,29189215003,1.452696712
29189215001,29189215004,2.31956433
29189215001,29189215102,1.264805282
29189215001,29189215145,1.623167744
29189215001,29189215146,1.16614175
29189215001,29189215600,0.0
29189215003,29189215004,2.037996676
29189215003,29189215005,2.205848766
29189215003,29189215102,5.131911272
29189215003,29189215301,1.272136757
29189215004,29189215005,3.172733059
29189215004,29189215600,1.780872318
29189215005,29189215301,2.336908297
29189215005,29189215600,1.295389731
29189215102,29189215103,2.659271514
29189215102,29189215146,0.606780826
29189215102,29189215201,2.142294481
29189215102,29189215301,0.870152923
29189215103,29189215141,1.246472119
29189215103,29189215145,1.061771911
29189215103,29189215146,1.070370366
29189215103,29189215201,0.843755615
29189215103,29189215233,0.968341591
29189215105,29189215141,6.805066216
29189215105,29189215143,2.699334018
29189215105,29189215231,2.212993236
29189215105,29189215233,1.315051642
29189215105,29189221630,3.035820755
29189215141,29189215143,1.469487982
29189215141,29189215144,2.906453673
29189215141,29189215145,3.465065061
29189215141,29189215233,1.186771702
29189215143,29189215144,4.647956182
29189215144,29189215145,2.352860952
29189215145,29189215146,1.787282421
29189215201,29189215233,4.203488892
29189215201,29189215234,2.864715196
29189215201,29189215301,2.088646471
29189215201,29189215302,2.329380168
29189215201,29189217701,4.034746756
29189215201,29189217702,0.0
29189215231,29189215233,2.789723095
29189215231,29189215234,0.0
29189215231,29189215236,3.549798441
29189215231,29189221630,2.322983681
29189215233,29189215234,2.676334602
29189215233,29189215236,0.0
29189215234,29189215236,2.632006465
29189215234,29189217701,0.0
29189215234,29189217702,3.655791804
29189215234,29189217853,0.0
29189215235,29189215236,4.670035254
29189215235,29189217841,3.54138772
29189215235,29189217853,0.0
29189215235,29189221630,3.203987844
29189215235,29189221631,0.0
29189215236,29189217702,0.0
29189215236,29189217841,0.0
29189215236,29189217853,1.467401591
29189215236,29189221630,0.281821211
29189215301,29189215302,4.10876752
29189215301,29189215400,0.849561752
29189215301,29189215500,1.925364142
29189215301,29189215600,0.009961796
29189215302,29189215400,2.686605133
29189215302,29189217500,0.359190087
29189215302,29189217600,4.130909683
29189215302,29189217701,0.991023341
29189215400,29189215500,4.191814141
29189215400,29189215802,1.562907362
29189215400,29189215803,0.280058736
29189215400,29189216500,3.079550312
29189215400,29189216600,1.175355507
29189215400,29189217500,4.88851755
29189215500,29189215600,4.714488471
29189215500,29189215700,0.792622069
29189215500,29189215802,1.619666507
29189215600,29189215700,1.12603579
29189215700,29189215801,2.166770134
29189215700,29189215802,0.086297448
29189215700,29189215803,0.97582812
29189215700,29189215901,2.619222859
29189215801,29189215803,1.714282067
29189215801,29189215901,0.351634692
29189215801,29189216201,1.272028733
29189215801,29189216500,1.288634888
29189215802,29189215803,1.486608756
29189215803,29189216500,1.051884289
29189215901,29189215902,2.025055751
29189215901,29189216201,0.762796732
29189215902,29189216000,1.028410047
29189215902,29189216101,0.639268629
29189215902,29189216201,0.39113942
29189215902,29189216202,0.640829099
29189216000,29189216101,0.721983255
29189216000,29189216102,0.643473138
29189216101,29189216102,2.303826363
29189216101,29189216202,1.754003167
29189216101,29189216300,0.545048699
29189216102,29189216300,0.789796597
29189216102,29510105198,1.7230031
29189216201,29189216202,2.500551182
29189216201,29189216401,0.636263822
29189216201,29189216500,0.425667263
29189216202,29189216300,0.799454701
29189216202,29189216401,1.824351079
29189216202,29189216402,0.434569203
29189216300,29189216402,1.517531494
29189216300,29189216700,0.053482241
29189216300,29189216800,1.290887233
29189216300,29510104200,0.0
29189216300,29510105198,2.25831689
29189216401,29189216402,2.533885236
29189216401,29189216500,2.580979123
29189216401,29189216600,0.613648767
29189216401,29189216700,0.201290943
29189216402,29189216700,1.605546156
29189216500,29189216600,1.183666291
29189216600,29189216700,1.132879623
29189216600,29189217300,1.369116792
29189216600,29189217400,1.931541231
29189216600,29189217500,1.533601821
29189216700,29189216800,1.711869183
29189216700,29189217200,1.454639455
29189216700,29189217300,0.990715021
29189216800,29189216900,1.631373665
29189216800,29189217200,0.484347915
29189216800,29510104200,0.998002425
29189216800,29510105198,0.0
29189216800,29510126800,0.740817889
29189216900,29189217000,1.271004339
29189216900,29189217200,0.955607576
29189216900,29510126800,0.918366288
29189217000,29189217200,1.182147492
29189217000,29189217300,0.052294892
29189217000,29189218901,0.891856527
29189217000,29189219100,0.656348086
29189217000,29189219602,1.694636862
29189217000,29510126800,2.292969545
29189217200,29189217300,1.384893763
29189217300,29189217400,2.383420796
29189217300,29189218901,1.703053034
29189217400,29189217500,1.534482701
29189217400,29189218901,2.418958359
29189217500,29189217600,4.064028847
29189217500,29189218500,1.896562551
29189217500,29189218800,1.184066237
29189217500,29189218901,0.70901173
29189217500,29189218902,3.178152183
29189217600,29189217701,3.858001035
29189217600,29189218012,0.0
29189217600,29189218401,3.129791696
29189217600,29189218402,1.046855943
29189217600,29189218500,0.476511659
29189217701,29189217702,6.407464069
29189217701,29189218012,3.586009427
29189217701,29189218015,0.619574791
29189217701,29189218401,0.0
29189217702,29189217802,4.468981797
29189217702,29189217853,3.037993631
29189217702,29189217941,0.0
29189217702,29189218015,0.927207582
29189217702,29189218016,2.32975099
29189217802,29189217807,4.007520138
29189217802,29189217852,0.0
29189217802,29189217853,0.868441126
29189217802,29189217854,2.258329242
29189217802,29189217931,0.023463757
29189217802,29189217941,1.287507301
29189217802,29189218016,0.0
29189217806,29189217807,3.519008639
29189217806,29189217852,2.265800987
29189217806,29189217921,1.066544285
29189217806,29189217923,1.535139237
29189217806,29189217943,3.057234314
29189217806,29189221506,0.0
29189217806,29189221624,1.974795205
29189217806,29189221626,1.006216538
29189217807,29189217852,3.037775502
29189217807,29189217854,0.0
29189217807,29189217923,0.378407951
29189217807,29189217931,2.052685918
29189217841,29189217851,2.599336903
29189217841,29189217852,1.028243646
29189217841,29189217853,2.427972186
29189217841,29189217854,2.515417988
29189217841,29189221630,0.0
29189217841,29189221631,0.933105548
29189217851,29189217852,3.651679705
29189217851,29189221629,0.343021228
29189217851,29189221631,3.402005683
29189217852,29189217854,2.037635013
29189217852,29189221626,2.379916224
29189217852,29189221629,0.459467652
29189217853,29189217854,3.281643517
29189217921,29189217923,1.584435126
29189217921,29189217932,1.601942888
29189217921,29189217943,2.045400376
29189217921,29189217944,4.482423737
29189217921,29189221421,11.04595747
29189217921,29189221506,2.237154325
29189217921,29189221624,0.0
29189217921,29189222100,5.674054503
29189217923,29189217931,3.25193211
29189217923,29189217932,2.965778992
29189217923,29189217943,1.414726106
29189217923,29189217944,3.266807743
29189217931,29189217932,2.276984845
29189217931,29189217941,3.377599095
29189217932,29189217941,0.431251709
29189217932,29189217942,3.564608975
29189217932,29189221421,1.64131353
29189217941,29189217942,3.190306558
29189217941,29189218013,1.906657553
29189217941,29189218016,2.012837348
29189217941,29189218105,0.0
29189217942,29189218013,0.0
29189217942,29189218102,3.861409818
29189217942,29189218105,0.544432126
29189217942,29189221421,1.089553009
29189217943,29189217944,3.818302628
29189218012,29189218014,2.270969815
29189218012,29189218015,3.094625134
29189218012,29189218201,0.6369904
29189218012,29189218401,2.757367842
29189218012,29189218402,0.0
29189218013,29189218014,1.96021983
29189218013,29189218015,3.042668706
29189218013,29189218016,1.663678968
29189218013,29189218104,1.587495118
29189218013,29189218105,3.217621688
29189218014,29189218015,0.015427112
29189218014,29189218104,1.659941399
29189218014,29189218201,2.198005782
29189218015,29189218016,2.198623165
29189218102,29189218104,0.494904681
29189218102,29189218105,2.121412697
29189218102,29189221421,1.768201144
29189218102,29189221426,0.0
29189218104,29189218105,3.897850327
29189218104,29189218201,0.664485772
29189218104,29189221100,0.860691908
29189218104,29189221421,0.0
29189218104,29189221423,3.799396385
29189218104,29189221426,2.359982266
29189218201,29189218300,2.193329639
29189218201,29189218401,0.0
29189218201,29189218402,2.829252405
29189218201,29189221100,1.716592295
29189218300,29189218402,2.033522511
29189218300,29189218500,0.0
29189218300,29189218600,2.292567967
29189218300,29189221000,0.0
29189218300,29189221100,2.011677057
29189218401,29189218402,4.259129753
29189218402,29189218500,2.329659164
29189218402,29189218600,0.0
29189218500,29189218600,1.632018297
29189218500,29189218800,2.708026379
29189218600,29189218800,0.041603621
29189218600,29189221000,1.678285146
29189218600,29189221100,0.0
29189218600,29189221900,2.051549647
29189218800,29189218902,1.323858296
29189218800,29189219300,2.16445935
29189218800,29189219400,0.768235336
29189218800,29189221900,1.51639342
29189218901,29189218902,1.838200827
29189218901,29189219100,2.395115879
29189218901,29189219200,0.521347649
29189218901,29189219300,1.317436888
29189218902,29189219300,0.796889814
29189219100,29189219200,2.632002759
29189219100,29189219502,0.0
29189219100,29189219602,1.888372553
29189219200,29189219300,1.850741355
29189219200,29189219400,0.220592771
29189219200,29189219501,2.466469933
29189219200,29189219502,0.46626503
29189219200,29189219602,0.0
29189219300,29189219400,2.092981312
29189219400,29189219501,3.335058341
29189219400,29189220801,1.023831556
29189219400,29189220802,0.021047748
29189219400,29189221900,3.308059837
29189219501,29189219502,3.419861841
29189219501,29189220801,1.293329216
29189219502,29189219601,2.791858029
29189219502,29189219602,0.394019911
29189219502,29189219700,0.0
29189219502,29189220801,0.832004415
29189219601,29189219602,2.213056025
29189219601,29189219700,3.244894159
29189219601,29189219802,0.250782304
29189219601,29189220801,0.0
29189219601,29510102200,0.0
29189219601,29510103100,0.394129304
29189219602,29510103100,0.712081435
29189219602,29510103800,0.883757265
29189219602,29510126800,0.158177357
29189219700,29189219801,2.763843707
29189219700,29189219802,1.532672342
29189219700,29189220002,1.066839172
29189219700,29189220701,0.011242954
29189219700,29189220801,2.916580859
29189219801,29189219802,3.84609733
29189219801,29189219900,1.03592567
29189219801,29189220002,1.393647338
29189219802,29189219900,0.744717931
29189219802,29510102100,2.334873399
29189219802,29510102200,1.420532645
29189219802,29510102300,0.0
29189219802,29510103100,0.0
29189219900,29189220001,1.633337014
29189219900,29189220002,1.049507098
29189219900,29189220102,2.366417799
29189219900,29510101100,0.0
29189219900,29510102100,0.0
29189219900,29510102300,1.444849316
29189220001,29189220002,2.174348977
29189220001,29189220102,1.766876722
29189220001,29189220601,2.469070973
29189220001,29189220602,0.0
29189220002,29189220601,1.026609121
29189220002,29189220701,0.942066401
29189220101,29189220102,4.594954336
29189220101,29189220200,3.523110721
29189220101,29189220501,0.696554059
29189220101,29510101100,0.916691833
29189220101,29510101500,0.563630807
29189220102,29189220501,1.257079734
29189220102,29189220601,0.0
29189220102,29189220602,1.949865341
29189220102,29510101100,0.912082292
29189220102,29510102300,0.0
29189220200,29189220300,1.76738447
29189220200,29189220501,2.010038954
29189220200,29510101500,1.144390681
29189220200,29510101800,1.605143812
29189220300,29189220441,0.0
29189220300,29189220442,3.158973847
29189220300,29189220501,1.953622935
29189220300,29189220503,1.762750615
29189220300,29189220504,1.12450745
29189220441,29189220442,3.449635821
29189220441,29189220443,1.434445774
29189220441,29189220445,0.0
29189220441,29189220448,2.236968726
29189220441,29189220450,2.684737229
29189220441,29189220504,0.691391375
29189220442,29189220443,0.0
29189220442,29189220445,3.899876599
29189220442,29189220504,0.0
29189220443,29189220445,2.035185842
29189220443,29189220450,1.169975995
29189220443,29189220451,4.082056312
29189220445,29189220446,5.710351287
29189220445,29189220451,2.454718116
29189220445,29189220452,0.681101916
29189220446,29189220451,0.985519736
29189220446,29189220452,3.796773133
29189220447,29189220448,1.743843069
29189220447,29189220449,2.428711935
29189220447,29189220450,0.697049606
29189220447,29189221332,0.646997743
29189220447,29189221336,1.358451333
29189220447,29189221338,1.31211302
29189220448,29189220450,1.566212113
29189220448,29189220504,2.33632694
29189220448,29189220602,0.0
29189220448,29189221336,0.683479473
29189220448,29189221337,0.645671398
29189220449,29189220450,3.497207783
29189220449,29189220451,1.746764505
29189220449,29189221332,3.737561893
29189220450,29189220451,0.394325933
29189220451,29189220452,3.791893067
29189220501,29189220503,2.113927515
29189220501,29189220504,0.951942705
29189220501,29189220602,0.994065109
29189220503,29189220504,2.878573314
29189220504,29189220602,2.806362602
29189220504,29189221337,0.0
29189220601,29189220602,4.298802548
29189220601,29189220701,2.348597455
29189220601,29189220702,1.654571527
29189220601,29189221202,0.0
29189220601,29189221337,3.19626023
29189220602,29189221337,1.422853819
29189220701,29189220702,2.315452689
29189220701,29189220801,2.198957233
29189220702,29189220703,2.403606099
29189220702,29189220801,1.110233608
29189220702,29189221202,0.432581095
29189220702,29189221337,0.0
29189220703,29189220801,0.185224156
29189220703,29189220802,2.044480702
29189220703,29189220803,0.681104508
29189220703,29189221201,0.0
29189220703,29189221202,2.824116083
29189220801,29189220802,3.852633545
29189220802,29189220803,3.025519316
29189220802,29189221900,1.615499212
29189220803,29189221000,2.527575849
29189220803,29189221201,4.178456702
29189220803,29189221202,0.0
29189220803,29189221900,0.233858769
29189221000,29189221100,1.031219466
29189221000,29189221201,0.519773374
29189221000,29189221900,2.562240917
29189221100,29189221201,3.684194386
29189221100,29189221423,2.339269418
29189221201,29189221202,6.376806515
29189221201,29189221423,4.511501533
29189221202,29189221336,0.694035982
29189221202,29189221337,2.178319134
29189221202,29189221339,1.062684904
29189221202,29189221423,3.439485792
29189221202,29189222000,4.528285582
29189221332,29189221335,5.37738246
29189221332,29189221338,1.784778677
29189221332,29189221339,0.0
29189221335,29189221338,0.0
29189221335,29189221339,2.446561094
29189221335,29189222000,5.745197718
29189221336,29189221337,4.684943422
29189221336,29189221338,1.889289876
29189221336,29189221339,1.973690494
29189221338,29189221339,3.001516147
29189221339,29189222000,1.893639654
29189221421,29189221425,3.721192146
29189221421,29189221426,3.209087775
29189221421,29189221502,7.225117439
29189221421,29189221503,0.387488019
29189221421,29189222100,2.217562479
29189221423,29189221424,5.622114928
29189221423,29189221425,0.0
29189221423,29189221426,3.096928729
29189221423,29189222000,0.0
29189221424,29189221425,3.33200975
29189221424,29189221426,0.0
29189221425,29189221426,1.559366357
29189221502,29189221503,16.11586195
29189221502,29189221621,5.880387863
29189221502,29189222100,9.931026179
29189221506,29189221624,1.470537638
29189221506,29189221625,1.578511173
29189221506,29189222100,4.474725606
29189221621,29189221625,2.733151305
29189221621,29189221626,0.233629038
29189221621,29189221627,7.530406634
29189221621,29189221629,5.725848904
29189221621,29189222100,7.739206654
29189221624,29189221625,3.452303112
29189221624,29189221626,2.66957179
29189221625,29189221626,3.134167887
29189221625,29189222100,2.861463914
29189221626,29189221627,8.194792685
29189221626,29189221629,4.724918643
29189221627,29189221629,8.675101802
29189221629,29189221630,11.00892563
29189221629,29189221631,7.052215502
29189221630,29189221631,2.275732172
29510101100,29510101200,2.230306228
29510101100,29510101300,0.616820318
29510101100,29510101500,2.192898309
29510101100,29510102300,0.747919289
29510101200,29510101300,1.919471488
29510101200,29510102300,1.057188978
29510101200,29510102500,0.628306145
29510101300,29510101400,2.255067012
29510101300,29510101500,0.415535645
29510101300,29510102400,0.0
29510101300,29510102500,1.048312197
29510101300,29510115400,1.917113898
29510101300,29510115500,0.0
29510101400,29510101500,0.411123809
29510101400,29510101800,1.5545257
29510101400,29510115400,0.0
29510101400,29510115500,1.096934443
29510101400,29510115600,0.22270612
29510101500,29510101800,3.312051608
29510101800,29510115600,1.145608916
29510102100,29510102200,2.916643784
29510102100,29510102300,1.550356207
29510102100,29510102500,0.131875689
29510102200,29510102400,1.554176751
29510102200,29510102500,0.217071042
29510102200,29510103100,1.716946331
29510102200,29510114102,1.226834076
29510102200,29510114300,1.585452922
29510102200,29510115100,0.0
29510102300,29510102500,1.185940851
29510102400,29510102500,1.963768567
29510102400,29510114300,0.0
29510102400,29510115100,1.076076438
29510102400,29510115400,0.506946421
29510102500,29510115400,0.0
29510103100,29510103800,2.122109643
29510103100,29510114102,1.429638912
29510103400,29510103600,0.704274481
29510103400,29510103700,1.568946203
29510103400,29510103800,0.951936164
29510103400,29510114200,0.0
29510103400,29510126800,1.641696091
29510103600,29510103700,1.286315422
29510103600,29510104500,1.084856772
29510103600,29510113500,1.834061922
29510103600,29510126800,1.812535719
29510103600,29510127200,0.078041676
29510103700,29510103800,0.0
29510103700,29510114200,0.75755473
29510103700,29510127200,1.867448005
29510103800,29510114102,0.725717013
29510103800,29510114200,0.7430441
29510103800,29510126800,1.510318002
29510104200,29510104500,1.47283075
29510104200,29510105198,0.261385814
29510104200,29510112100,1.320271346
29510104200,29510126800,2.090787482
29510104500,29510112100,3.034821511
29510104500,29510113500,1.612844254
29510104500,29510118100,0.368652842
29510104500,29510118600,0.403650067
29510104500,29510126800,0.482605428
29510105198,29510105200,1.168291206
29510105198,29510105300,1.003379557
29510105198,29510112100,2.771823102
29510105200,29510105300,1.314223715
29510105200,29510112100,2.370083135
29510105200,29510112200,0.0
29510105300,29510105400,1.220745529
29510105300,29510105500,1.582295724
29510105300,29510112100,0.0
29510105300,29510112200,0.527503457
29510105400,29510105500,0.88789986
29510105400,29510106100,0.904549532
29510105500,29510106100,0.917093872
29510105500,29510106600,1.225133834
29510105500,29510112200,2.238776487
29510106100,29510106200,0.870761208
29510106100,29510106300,0.492497432
29510106100,29510106500,0.428099997
29510106100,29510106600,0.826284672
29510106200,29510106300,2.129788579
29510106200,29510126900,0.620915688
29510106300,29510106400,1.453149642
29510106300,29510106500,0.900871363
29510106300,29510126900,1.014656958
29510106400,29510106500,1.89087076
29510106400,29510106700,1.044284436
29510106400,29510126900,1.496748722
29510106500,29510106600,1.376813237
29510106500,29510106700,1.069448
29510106600,29510106700,0.955618298
29510106600,29510111200,0.338560061
29510106600,29510112200,0.394990427
29510106600,29510112300,0.815576373
29510106700,29510110100,0.873381436
29510106700,29510111200,1.166426121
29510106700,29510126900,0.918589732
29510107200,29510107300,1.737423823
29510107200,29510107400,1.927691859
29510107200,29510108100,0.736875581
29510107200,29510126900,0.514399313
29510107300,29510108100,2.137576745
29510107300,29510126900,0.714914995
29510107400,29510107500,1.793868051
29510107400,29510108100,0.880878277
29510107400,29510126900,0.858340151
29510107500,29510107600,1.243939576
29510107500,29510108100,0.48497507
29510107500,29510126900,1.129845163
29510107500,29510127000,0.468034571
29510107600,29510109600,0.491304713
29510107600,29510126900,3.073058095
29510107600,29510127000,1.640144905
29510108100,29510108200,2.439128172
29510108100,29510127000,3.373099228
29510108200,29510108300,1.644532816
29510108200,29510127000,0.476092776
29510108300,29510127000,1.373672481
29510109600,29510109700,3.511393141
29510109600,29510110100,0.474407843
29510109600,29510110200,1.483203278
29510109600,29510110500,0.0
29510109600,29510126900,0.622490209
29510109600,29510127000,3.238880066
29510109700,29510110200,0.0
29510109700,29510110500,1.611327053
29510109700,29510120200,0.324329358
29510109700,29510126700,2.639794941
29510110100,29510110200,1.253320109
29510110100,29510110300,0.884524135
29510110100,29510111200,0.669296762
29510110100,29510111300,0.290301239
29510110100,29510126900,1.898211827
29510110200,29510110300,1.29758274
29510110200,29510110500,1.273750459
29510110300,29510110400,0.880094331
29510110300,29510110500,0.828052755
29510110300,29510111300,0.865009269
29510110300,29510127700,0.550779748
29510110400,29510110500,1.462443589
29510110400,29510120200,0.300886255
29510110400,29510127100,0.876210555
29510110400,29510127700,1.353238532
29510110500,29510120200,1.061613109
29510111100,29510111200,1.748137013
29510111100,29510112300,0.324308446
29510111100,29510119200,1.941138072
29510111100,29510119300,1.044175864
29510111100,29510121200,0.534472812
29510111100,29510127700,1.39525027
29510111200,29510111300,2.457026616
29510111200,29510112300,1.061108725
29510111200,29510127700,0.41422222
29510111300,29510127700,1.312475199
29510112100,29510112200,2.030933599
29510112100,29510112300,0.0
29510112100,29510112400,2.300570367
29510112100,29510118600,0.942575241
29510112200,29510112300,1.159139485
29510112200,29510112400,0.0
29510112300,29510112400,1.113263063
29510112300,29510119200,0.150986304
29510112400,29510118600,0.739980375
29510112400,29510119101,0.575642812
29510112400,29510119102,1.197514424
29510112400,29510119200,0.614343821
29510113500,29510117100,1.115161394
29510113500,29510118100,0.367076653
29510113500,29510127200,1.792140873
29510114101,29510114102,0.732091339
29510114101,29510114200,2.148657037
29510114101,29510114300,1.852979181
29510114101,29510115100,0.316079989
29510114101,29510115200,0.457146102
29510114102,29510114200,1.032988742
29510114102,29510114300,1.293232866
29510114200,29510115200,0.721787201
29510114200,29510116200,0.025876176
29510114200,29510127200,2.364327793
29510114300,29510115100,1.27226385
29510115100,29510115200,2.328401138
29510115100,29510115400,0.365071133
29510115200,29510115300,1.314058165
29510115200,29510115400,0.056492338
29510115200,29510116100,1.716942185
29510115200,29510116200,1.428918137
29510115300,29510115400,2.117432048
29510115300,29510115500,1.311975385
29510115300,29510115700,1.142975569
29510115300,29510116100,0.69058176
29510115400,29510115500,0.727709807
29510115500,29510115600,2.380174648
29510115500,29510115700,0.482229392
29510115600,29510115700,2.123202123
29510115700,29510116100,0.121603233
29510115700,29510116302,0.815504249
29510115700,29510116400,0.716737932
29510115700,29510124100,1.244483139
29510115700,29510124600,1.837653394
29510116100,29510116200,0.899046558
29510116100,29510116301,0.330116336
29510116100,29510116302,1.235321285
29510116200,29510116301,1.72019745
29510116200,29510116500,0.492968054
29510116200,29510117100,1.123938144
29510116200,29510117200,1.240131087
29510116200,29510117400,0.691112748
29510116200,29510127200,1.39849522
29510116301,29510116302,0.791852755
29510116301,29510116400,0.490505186
29510116301,29510116500,0.750170377
29510116302,29510116400,1.191626595
29510116400,29510116500,1.094175553
29510116400,29510124100,1.878323901
29510116400,29510124200,0.248485403
