GEOID20,DISTRICT
290770009002,132
290770009003,135
290770009004,132
290770009005,135
290770010001,135
290770010002,135
290770010003,135
290770010004,135
290770011001,135
290770011002,135
290770011003,136
290770012001,134
290770012002,135
290770012003,135
290770012004,134
290770013011,135
290770013012,135
290770013013,135
290770013021,136
290770013022,136
290770013023,136
290770014011,134
290770014012,134
290770014021,134
290770014022,134
290770014023,134
290770015001,134
290770015002,134
290770015003,134
290770015004,134
290770015005,134
290770015006,134
290770017001,132
290770017002,132
290770017003,132
290770018001,132
290770018002,132
290770018003,132
290770019001,131
290770019002,131
290770022001,135
290770022002,131
290770022003,135
290770022004,135
290770023001,135
290770023002,135
290770023003,135
290770023004,135
290770024021,135
290770024022,135
290770024023,135
290770024024,135
290770025021,136
290770025022,135
290770025023,135
290770025024,135
290770026001,136
290770026002,136
290770026003,136
290770026004,135
290770027001,136
290770027002,136
290770027003,136
290770028001,136
290770028002,136
290770029001,134
290770029002,134
290770029003,134
290770029004,134
290770029005,134
290770030031,134
290770030032,133
290770030041,134
290770030042,134
290770030043,134
290770030044,134
290770030045,134
290770031001,133
290770031002,133
290770031003,133
290770031004,133
290770032001,132
290770032002,132
290770032003,132
290770033001,131
290770033002,131
290770033003,131
290770033004,131
290770036001,131
290770036002,131
290770037011,137
290770037012,136
290770037013,136
290770037021,137
290770037022,137
290770038011,136
290770038012,136
290770038013,136
290770038021,136
290770038022,135
290770038023,136
290770039001,136
290770039002,136
290770039003,136
290770040021,136
290770040022,136
290770040023,136
290770040031,136
290770040032,136
290770040041,136
290770040042,136
290770040051,136
290770040052,136
290770040053,136
290770041041,133
290770041042,133
290770041051,133
290770041052,133
290770041053,133
290770041054,133
290770041055,133
290770041061,133
290770041062,133
290770041071,134
290770041072,134
290770041073,134
290770041081,134
290770041082,134
290770041083,134
290770041091,134
290770041092,134
290770042011,133
290770042012,133
290770042013,133
290770042014,133
290770042015,133
290770042021,133
290770042022,133
290770042023,133
290770043031,131
290770043032,131
290770043041,131
290770043051,133
290770043052,133
290770043053,133
290770043061,133
290770043062,133
290770043063,133
290770044011,131
290770044012,131
290770044013,131
290770044014,131
290770044021,131
290770044022,131
290770044023,131
290770045001,131
290770045002,131
290770045003,137
290770046011,137
290770046012,137
290770046013,137
290770046021,137
290770046022,137
290770047001,137
290770047002,137
290770047003,137
290770047004,137
290770047005,137
290770048021,130
290770048022,130
290770048023,130
290770048031,130
290770048032,130
290770048033,130
290770048041,130
290770048042,130
290770048043,130
290770048051,130
290770048052,130
290770049001,130
290770049002,130
290770049003,130
290770049004,130
290770050011,130
290770050012,130
290770050021,130
290770050022,130
290770050023,130
290770050024,130
290770051001,131
290770051002,131
290770052011,131
290770052012,137
290770052021,131
290770052022,137
290770055001,131
290770055002,131
290770055003,131
290770055004,131
290770056001,131
290770056002,131
290770057001,135
290770057002,135
290770057003,135
290770057004,135
290770058011,134
290770058012,133
290770058021,133
290770058022,133
290770058023,133
290799601001,7
290799601002,7
290799601003,7
290799602001,7
290799602002,7
290799603001,7
290799603002,7
290799603003,7
290799604001,7
290799604002,7
290799604003,7
290799604004,7
290819501001,2
290819501002,2
290819501003,2
290819501004,2
290819502001,2
290819502002,2
290819502003,2
290819503001,2
290819503002,2
290819503003,2
290819503004,2
290839501001,57
290839501002,57
290839501003,57
290839502001,57
290839502002,57
290839502003,57
290839503001,57
290839503002,57
290839503003,57
290839504001,57
290839504002,57
290839504003,57
290839505001,57
290839505002,57
290839505003,57
290839505004,57
290839506001,57
290839506002,57
290839506003,57
290839506004,57
290839506005,57
290854701001,125
290854701002,125
290854701003,125
290854703001,125
290854703002,125
290854705011,125
290854705012,125
290854705021,125
290854705022,125
290879601001,1
290879601002,1
290879602001,1
290879602002,1
290879603001,1
290879603002,1
290899601001,48
290899601002,48
290899601003,48
290899602001,48
290899602002,47
290899602003,48
290899603001,48
290899603002,48
290899603003,48
290899603004,48
290910901011,154
290910901012,154
290910901021,154
290910901022,154
290910902001,142
290910902002,142
290910902003,142
290910903001,154
290910903002,154
290910903003,154
290910904001,154
290910904002,154
290910904003,154
290910904004,154
290910905001,154
290910905002,154
290910905003,154
290910905004,154
290910906001,154
290910906002,154
290910906003,154
290910906004,154
290910907001,154
290910907002,154
290910907003,154
290910907004,154
290910907005,154
290910907006,154
290910908011,154
290910908012,154
290910908013,154
290910908021,154
290910908022,154
290939501001,144
290939501002,144
290939502001,144
290939502002,144
290939503001,144
290939503002,144
290939503003,144
290939504001,144
290939504002,144
290950003001,19
290950003002,19
290950003003,19
290950006001,19
290950006002,19
290950006003,19
290950006004,19
290950007001,19
290950007002,19
290950007003,19
290950008001,19
290950008002,19
290950008003,19
290950008004,19
290950009001,19
290950009002,19
290950009003,19
290950009004,19
290950010001,19
290950010002,19
290950010003,19
290950011001,24
290950011002,24
290950018001,19
290950018002,19
290950018003,23
290950018004,23
290950019001,19
290950019002,23
290950019003,23
290950019004,19
290950020001,19
290950020002,23
290950021001,22
290950021002,22
290950021003,23
290950021004,23
290950021005,23
290950022001,23
290950022002,23
290950022003,23
290950023001,23
290950023002,23
290950034001,23
290950034002,23
290950034003,23
290950034004,23
290950037001,23
290950038001,23
290950038002,23
290950043001,24
290950043002,24
290950044001,24
290950046001,24
290950046002,24
290950046003,24
290950051001,24
290950051002,24
290950052001,23
290950053001,22
290950053002,22
290950054001,23
290950055001,22
290950056011,23
290950056012,23
290950056021,22
290950056022,22
290950057001,22
290950057002,22
290950058011,22
290950058012,22
290950058013,22
290950060001,22
290950061001,22
290950061002,22
290950061003,22
290950063001,22
290950063002,22
290950065001,24
290950065002,24
290950066001,24
290950066002,24
290950067001,24
290950067002,24
290950069001,24
290950069002,24
290950071001,24
290950071002,24
290950071003,24
290950071004,24
290950072001,25
290950072002,25
290950073011,25
290950073012,26
290950073021,25
290950073022,25
290950074001,26
290950074002,26
290950074003,25
290950074004,25
290950075001,26
290950075002,26
290950075003,26
290950076001,26
290950076002,26
290950076003,26
290950077001,22
290950077002,26
290950078021,27
290950078022,27
290950079001,27
290950079002,26
290950079003,26
290950080001,26
290950080002,26
290950080003,26
290950081001,26
290950081002,26
290950082001,26
290950082002,26
290950082003,26
290950082004,26
290950083001,25
290950083002,25
290950084001,25
290950084002,25
290950084003,25
290950085001,25
290950085002,25
290950085003,25
290950085004,25
290950086001,26
290950086002,26
290950086003,25
290950086004,25
290950086005,25
290950086006,25
290950087001,26
290950087002,26
290950088001,27
290950088002,27
290950088003,27
290950088004,27
290950089001,27
290950089002,27
290950090001,26
290950090002,26
290950090003,26
290950090004,26
290950090005,26
290950091001,26
290950091002,25
290950091003,25
290950091004,25
290950092001,25
290950092002,25
290950092003,25
290950093001,25
290950093002,25
290950093003,25
290950094001,25
290950094002,26
290950094003,25
290950094004,25
290950095001,26
290950095002,26
290950095003,26
290950095004,26
290950096001,26
290950096002,27
290950096003,27
290950097001,26
290950097002,26
290950098001,25
290950098002,25
290950098003,25
290950098004,25
290950099001,25
290950099002,25
290950100011,25
290950100012,25
290950100021,27
290950100022,27
290950100023,27
290950101031,27
290950101032,27
290950101033,27
290950101051,36
290950101052,36
290950101053,25
290950101054,36
290950102011,27
290950102012,27
290950102031,36
290950102032,36
290950102033,36
290950102034,36
290950102041,36
290950102042,36
290950102043,36
290950102044,36
290950105001,22
290950105002,22
290950105003,22
290950105004,22
290950105005,27
290950106001,28
290950106002,28
290950106003,28
290950106004,28
290950107021,28
290950107022,28
290950107023,28
290950110011,19
290950110012,19
290950110013,19
290950110021,19
290950110022,20
290950111001,20
290950111002,19
290950111003,20
290950112001,20
290950112002,20
290950112003,20
290950113001,20
290950113002,20
290950113003,20
290950114051,21
290950114052,21
290950114061,20
290950114062,20
290950114063,20
290950114064,20
290950114071,21
290950114072,21
290950114081,21
290950114082,21
290950114091,21
290950114101,21
290950114102,21
290950115011,21
290950115012,21
290950115013,21
290950115014,21
290950115021,21
290950115022,21
290950116011,21
290950116012,21
290950116013,21
290950116021,20
290950116022,20
290950116023,20
290950117011,21
290950117012,19
290950117021,21
290950117022,21
290950117023,21
290950118001,22
290950118002,19
290950118003,19
290950118004,22
290950118005,22
290950119001,29
290950119002,29
290950119003,29
290950119004,22
290950120001,29
290950120002,22
290950120003,22
290950121001,29
290950121002,29
290950121003,29
290950121004,29
290950121005,21
290950121006,29
290950122001,21
290950122002,29
290950122003,29
290950122004,29
290950123001,29
290950123002,21
290950124001,29
290950124002,29
290950124003,28
290950124004,29
290950125011,28
290950125012,28
290950125013,28
290950125021,28
290950125022,28
290950125023,28
290950126001,28
290950126002,28
290950126003,28
290950126004,28
290950127021,28
290950127022,28
290950127023,28
290950127031,28
290950127032,28
290950128021,28
290950128022,29
290950128023,28
290950128031,28
290950128032,28
290950128041,28
290950128042,27
290950128043,27
290950128044,28
290950128045,28
290950129031,27
290950129032,27
290950129033,27
290950129034,27
290950129041,35
290950129042,35
290950129043,27
290950129061,36
290950129062,27
290950129063,36
290950129064,35
290950129065,35
290950130031,36
290950130032,27
290950130033,36
290950130034,36
290950131001,36
290950131002,36
290950131003,36
290950132031,36
290950132032,36
290950132033,36
290950132034,36
290950132081,36
290950132082,36
290950132101,35
290950132102,36
290950132103,36
290950133011,37
290950133012,37
290950133013,37
290950133014,37
290950133071,37
290950133072,37
290950133091,37
290950133092,37
290950133093,37
290950133094,37
290950133131,37
290950133132,37
290950133133,37
290950133134,37
290950134011,37
290950134012,37
290950134051,56
290950134052,37
290950134071,36
290950134072,37
290950134101,37
290950134102,37
290950134103,37
290950134104,37
290950134161,37
290950134171,36
290950134172,36
290950134173,36
290950134181,37
290950134182,37
290950134183,37
290950135021,34
290950135022,34
290950135023,34
290950135024,34
290950135025,34
290950135041,34
290950135042,34
290950135043,37
290950136061,35
290950136121,35
290950136122,35
290950136123,35
290950136124,35
290950136125,35
290950136131,35
290950136132,35
290950136133,35
290950136141,35
290950136151,35
290950136152,35
290950137051,35
290950137061,35
290950137062,35
290950137063,35
290950137071,35
290950137072,35
290950137081,35
290950137082,35
290950138011,34
290950138012,35
290950138013,34
290950138031,35
290950138032,34
290950138033,34
290950138041,34
290950138042,34
290950139021,33
290950139041,34
290950139042,34
290950139043,34
290950139044,34
290950139161,31
290950139162,34
290950139163,34
290950139164,34
290950139171,33
290950139172,33
290950139181,33
290950139182,34
290950139183,33
290950140021,33
290950140022,33
290950140041,32
290950140042,32
290950140043,32
290950140051,33
290950140052,32
290950140053,32
290950140054,33
290950140061,32
290950140062,32
290950140063,33
